timestamp,value,anomaly_score,sustained_anomaly,temp_mean_c,temp_max_c,temp_min_c,temp_std_c,temp_excess,temp_deficit,violation,violation_count,time_above_threshold,temp_recovery_rate,humidity_mean,door_open_count,fill_ratio,vibration_index,rf_risk,rf_probability,final_risk
1704145800,7.230419036537792,0.00014469551,0,7.111993043088705,7.255244383339173,6.959491677365508,0.11161958290733541,0.0,0.0,0,0.0,0.0,-0.024825346801381265,85,0,0.6,0,0,0.27666666666666667,NO
1704146100,7.249931283711106,0.00016355165,0,7.141037003723267,7.255244383339173,6.969104278046427,0.10512699028678243,0.0,0.0,0,0.0,0.0,0.019512247173314456,85,0,0.6,0,0,0.25833333333333336,NO
1704146400,7.2848799206832435,0.00019869526,0,7.1726145679869475,7.2848799206832435,6.999419596589102,0.09464768221229587,0.0,0.0,0,0.0,0.0,0.03494863697213724,85,0,0.6,0,0,0.25833333333333336,NO
1704146700,7.299924257043947,0.00022290628,0,7.202665034032431,7.299924257043947,7.064757819572835,0.08014196254718015,0.0,0.0,0,0.0,0.0,0.015044336360703348,85,0,0.6,0,0,0.25833333333333336,NO
1704147000,7.372572483122579,0.00033094952,0,7.233446500387406,7.372572483122579,7.090604430260459,0.08040160459628591,0.0,0.0,0,0.0,0.0,0.0726482260786323,85,0,0.6,0,0,0.25333333333333335,NO
1704147300,7.383969655563367,0.00036985893,0,7.262783022917697,7.383969655563367,7.139480818823384,0.07588500796101721,0.0,0.0,0,0.0,0.0,0.011397172440787529,85,0,0.6,0,0,0.26166666666666666,NO
1704147600,7.415168765829427,0.00046011133,0,7.290351817618301,7.415168765829427,7.1949734998919705,0.0761901179032494,0.0,0.0,0,0.0,0.0,0.03119911026606026,85,0,0.6,0,0,0.26166666666666666,NO
1704147900,7.457783577375149,0.0006185306,0,7.31663282536662,7.457783577375149,7.216434890460409,0.08450763515492439,0.0,0.0,0,0.0,0.0,0.042614811545721665,85,0,0.6,0,0,0.25833333333333336,NO
1704148200,7.526609043156471,0.0009829641,0,7.347650240636225,7.526609043156471,7.230419036537792,0.09927708081318738,0.0,0.0,0,0.0,0.0,0.06882546578132231,85,0,0.6,0,0,0.26,NO
1704148500,7.537891800132882,0.001129747,0,7.375914982315597,7.537891800132882,7.230419036537792,0.10973073166620033,0.0,0.0,0,0.0,0.0,0.011282756976410901,85,0,0.6,0,0,0.2633333333333333,NO
1704148800,7.601155075175981,0.0017875851,0,7.4129885861794165,7.601155075175981,7.249931283711106,0.1174672575692024,0.0,0.0,0,0.0,0.0,0.06326327504309948,85,0,0.6,0,0,0.25666666666666665,NO
1704149100,7.641359736396373,0.0024814187,0,7.452131431447941,7.641359736396373,7.2848799206832435,0.12221614933000396,0.0,0.0,0,0.0,0.0,0.04020466122039146,85,0,0.6,0,0,0.25666666666666665,NO
1704149400,7.661729563375414,0.0030531837,0,7.489816395717159,7.661729563375414,7.299924257043947,0.12301211690460906,0.0,0.0,0,0.0,0.0,0.020369826979041328,85,0,0.6,0,0,0.2633333333333333,NO
1704149700,7.710971632860679,0.0045271167,0,7.530921133298833,7.710971632860679,7.372572483122579,0.12117134251304419,0.0,0.0,0,0.0,0.0,0.049242069485265105,85,0,0.6,0,0,0.2683333333333333,NO
1704150000,7.754952826772149,0.006498816,0,7.5691591676637895,7.754952826772149,7.383969655563367,0.12589099348450872,0.0,0.0,0,0.0,0.0,0.043981193911469596,85,0,0.6,0,0,0.2633333333333333,NO
1704150300,7.782948489228973,0.008404256,0,7.609057051030351,7.782948489228973,7.415168765829427,0.12388578423363548,0.0,0.0,0,0.0,0.0,0.027995662456824277,85,0,0.6,0,0,0.2733333333333333,NO
1704150600,7.824344530928774,0.011784488,0,7.649974627540284,7.824344530928774,7.457783577375149,0.12025100554213299,0.0,0.0,0,0.0,0.0,0.04139604169980071,85,0,0.6,0,0,0.27166666666666667,NO
1704150900,7.856638258991539,0.015503661,0,7.689860095701922,7.856638258991539,7.526609043156471,0.11547327256958272,0.0,0.0,0,0.0,0.0,0.03229372806276487,85,0,0.6,0,0,0.2816666666666667,NO
1704151200,7.898908605896564,0.021543588,0,7.7270900519759325,7.898908605896564,7.537891800132882,0.11699780012989826,0.0,0.0,0,0.0,0.0,0.04227034690502496,85,0,0.6,0,0,0.285,NO
1704151500,7.952151219386985,0.03156818,0,7.768515993901343,7.952151219386985,7.601155075175981,0.11589834197309377,0.0,0.0,0,0.0,0.0,0.05324261349042114,85,0,0.6,0,0,0.29,NO
1704151800,8.023871555709892,0.050264142,0,7.810787641954734,8.023871555709892,7.641359736396373,0.12481973427818033,0.02387155570989208,0.0,1,1.0,1.0,0.07172033632290731,85,0,0.6,0,0,0.225,LOW
1704152100,8.039115245733354,0.057148676,0,7.8505631928884325,8.039115245733354,7.661729563375414,0.12816067586002522,0.03911524573335434,0.0,1,2.0,2.0,0.015243690023462264,85,0,0.6,0,0,0.2733333333333333,LOW
1704152400,8.121775913226479,0.09127451,0,7.896567827873538,8.121775913226479,7.710971632860679,0.13522013540440328,0.12177591322647885,0.0,1,3.0,3.0,0.0826606674931245,85,0,0.6,0,0,0.2783333333333333,LOW
1704152700,8.122734157236028,0.09463252,0,7.937744080311073,8.122734157236028,7.754952826772149,0.13511755723366156,0.1227341572360281,0.0,1,4.0,4.0,0.0009582440095492473,85,0,0.6,0,0,0.30666666666666664,LOW
1704153000,8.159698455335317,0.11595755,0,7.97821864316739,8.159698455335317,7.782948489228973,0.134899134456124,0.15969845533531668,0.0,1,5.0,5.0,0.036964298099288584,85,0,0.6,0,0,0.295,LOW
1704153300,8.211464799465007,0.14903854,0,8.021070274190993,8.211464799465007,7.824344530928774,0.13403594123623735,0.2114647994650074,0.0,1,6.0,6.0,0.05176634412969072,85,0,0.6,0,0,0.2866666666666667,LOW
1704153600,8.257084636819709,0.18221232,0,8.064344284780088,8.257084636819709,7.856638258991539,0.13331919227848044,0.25708463681970883,0.0,1,7.0,7.0,0.04561983735470143,85,0,0.6,0,0,0.29333333333333333,LOW
1704153900,8.284630646423297,0.20439719,0,8.107143523523263,8.284630646423297,7.898908605896564,0.127816101783104,0.28463064642329705,0.0,1,8.0,8.0,0.027546009603588217,85,0,0.6,0,0,0.30333333333333334,MEDIUM
1704154200,8.320468201416151,0.23323259,0,8.149299483075222,8.320468201416151,7.952151219386985,0.12083367397510889,0.3204682014161513,0.0,1,9.0,9.0,0.03583755499285424,85,0,0.6,0,0,0.2966666666666667,MEDIUM
1704154500,8.350608182722974,0.25774753,0,8.18914517940882,8.350608182722974,8.023871555709892,0.11410908543650429,0.3506081827229739,0.0,1,10.0,10.0,0.030139981306822605,85,0,0.6,0,0,0.43666666666666665,MEDIUM
1704154800,8.378820887584089,0.2806016,0,8.22464011259624,8.378820887584089,8.039115245733354,0.11217573077483953,0.37882088758408905,0.0,1,10.0,10.0,0.028212704861115157,85,0,0.6,0,0,0.435,MEDIUM
1704155100,8.43581292952451,0.32775658,0,8.264309880975356,8.43581292952451,8.121775913226479,0.10938623127159683,0.43581292952450923,0.0,1,10.0,10.0,0.05699204194042018,85,0,0.6,0,0,0.43,MEDIUM
1704155400,8.48295323924381,0.36670026,0,8.300427613577089,8.48295323924381,8.122734157236028,0.11649139615153299,0.48295323924381073,0.0,1,10.0,10.0,0.0471403097193015,85,0,0.6,0,0,0.43,MEDIUM
1704155700,8.509095047338597,0.3866173,0,8.339063702587348,8.509095047338597,8.159698455335317,0.11507092891975634,0.5090950473385973,0.0,1,10.0,10.0,0.02614180809478661,85,0,0.6,0,0,0.43833333333333335,MEDIUM
1704156000,8.567087044847263,0.43295294,0,8.379802561538542,8.567087044847263,8.211464799465007,0.11661812063752432,0.5670870448472627,0.0,1,10.0,10.0,0.05799199750866535,85,0,0.6,0,0,0.435,MEDIUM
1704156300,8.613233035264795,0.46709278,0,8.41997938511852,8.613233035264795,8.257084636819709,0.12129325663386116,0.6132330352647948,0.0,1,10.0,10.0,0.04614599041753209,85,0,0.6,0,0,0.43,MEDIUM
1704156600,8.669490277641573,0.5077332,0,8.461219949200707,8.669490277641573,8.284630646423297,0.12958121955394275,0.6694902776415734,0.0,1,10.0,10.0,0.05625724237677865,85,0,0.6,0,0,0.42333333333333334,MEDIUM
1704156900,8.722082854480046,0.5434736,0,8.504965170006383,8.722082854480046,8.320468201416151,0.13697155512156747,0.7220828544800462,0.0,1,10.0,10.0,0.05259257683847274,85,0,0.6,0,0,0.43,MEDIUM
1704157200,7.744087320565147,0.017404975,0,8.44732708192128,8.722082854480046,7.744087320565147,0.27497986604720503,0.0,0.0,0,9.0,9.0,-0.9779955339148989,85,0,0.6,0,0,0.27166666666666667,NO
1704157500,7.884353629780045,0.03346658,0,8.400701626626988,8.722082854480046,7.744087320565147,0.3276804968464333,0.0,0.0,0,8.0,8.0,0.1402663092148977,85,0,0.6,0,0,0.25166666666666665,NO
1704157800,8.09800964468086,0.0853145,0,8.372620502336664,8.722082854480046,7.744087320565147,0.3415046357097189,0.09800964468085915,0.0,1,8.0,8.0,0.2136560149008142,85,0,0.6,0,0,0.25833333333333336,LOW
1704158100,8.22459775797293,0.1401392,0,8.351498985181507,8.722082854480046,7.744087320565147,0.3436867131280352,0.2245977579729299,0.0,1,8.0,8.0,0.12658811329207076,85,0,0.6,0,0,0.225,LOW
1704158400,8.278951077426452,0.16913211,0,8.33109876899977,8.722082854480046,7.744087320565147,0.3410614641303614,0.2789510774264521,0.0,1,8.0,8.0,0.054353319453522175,85,0,0.6,0,0,0.22666666666666666,LOW
1704158700,8.303226614242016,0.18171275,0,8.310511925690113,8.722082854480046,7.744087320565147,0.3352879859276057,0.3032266142420159,0.0,1,8.0,8.0,0.024275536815563825,85,0,0.6,0,0,0.225,LOW
1704159000,8.305803419022068,0.18045932,0,8.284383563107593,8.722082854480046,7.744087320565147,0.32302851035484137,0.30580341902206776,0.0,1,8.0,8.0,0.0025768047800518445,85,0,0.6,0,0,0.22833333333333333,LOW
1704159300,8.097671038033731,0.07773427,0,8.232827363384486,8.722082854480046,7.744087320565147,0.30537152979810267,0.0976710380337309,0.0,1,8.0,8.0,-0.20813238098833686,85,0,0.6,0,0,0.23833333333333334,LOW
1704159600,8.008778767881685,0.051831592,0,8.166756212408497,8.722082854480046,7.744087320565147,0.26980141739341407,0.008778767881684857,0.0,1,8.0,8.0,-0.08889227015204604,85,0,0.6,0,0,0.26666666666666666,LOW
1704159900,7.8300366349814094,0.023186684,0,8.077551590458635,8.305803419022068,7.744087320565147,0.20562992435264624,0.0,0.0,0,7.0,7.0,-0.1787421329002754,85,0,0.6,0,0,0.325,NO
1704160200,7.727122345006244,0.014802688,0,8.075855092902744,8.305803419022068,7.727122345006244,0.208733335419099,0.0,0.0,0,7.0,7.0,-0.10291428997516583,85,0,0.6,0,0,0.32666666666666666,NO
1704160500,7.754950554692493,0.016955981,0,8.062914785393989,8.305803419022068,7.727122345006244,0.225279787651372,0.0,0.0,0,7.0,7.0,0.027828209686249217,85,0,0.6,0,0,0.29,NO
1704160800,7.776735431804967,0.018945795,0,8.030787364106398,8.305803419022068,7.727122345006244,0.24200645211889668,0.0,0.0,0,6.0,6.0,0.021784877112474454,85,0,0.6,0,0,0.2733333333333333,NO
1704161100,7.876360486817897,0.02955891,0,7.995963636990896,8.305803419022068,7.727122345006244,0.23599961811664136,0.0,0.0,0,5.0,5.0,0.09962505501292984,85,0,0.6,0,0,0.27,NO
1704161400,8.041409377495299,0.060539633,0,7.972209466997782,8.305803419022068,7.727122345006244,0.21540741649408585,0.04140937749529883,0.0,1,5.0,5.0,0.1650488906774017,85,0,0.6,0,0,0.27,LOW
1704161700,8.123478938633387,0.085698456,0,7.954234699436919,8.305803419022068,7.727122345006244,0.19081182537208383,0.12347893863338655,0.0,1,5.0,5.0,0.08206956113808772,85,0,0.6,0,0,0.28833333333333333,LOW
1704162000,8.272844877522985,0.15403932,0,7.95093884528701,8.272844877522985,7.727122345006244,0.1842358478689621,0.27284487752298503,0.0,1,5.0,5.0,0.14936593888959848,85,0,0.6,0,0,0.27666666666666667,LOW
1704162300,8.281098725285373,0.15821452,0,7.969281614012175,8.281098725285373,7.727122345006244,0.20805882370329395,0.28109872528537316,0.0,1,5.0,5.0,0.008253847762388133,85,0,0.6,0,0,0.28833333333333333,LOW
1704162600,8.298064237138366,0.16692105,0,7.998210160937842,8.298064237138366,7.727122345006244,0.2328007366637905,0.29806423713836594,0.0,1,5.0,5.0,0.016965511852992776,85,0,0.6,0,0,0.25166666666666665,LOW
1704162900,8.191584464028598,0.10903701,0,8.03436494384256,8.298064237138366,7.727122345006244,0.23185370145732964,0.19158446402859752,0.0,1,6.0,6.0,-0.10647977310976842,85,0,0.6,0,0,0.25833333333333336,LOW
1704163200,8.070677375763337,0.06428223,0,8.06872044691827,8.298064237138366,7.754950554692493,0.2051890245526041,0.07067737576333677,0.0,1,7.0,7.0,-0.12090708826526075,85,0,0.6,0,0,0.31166666666666665,LOW
1704163500,7.947204502759885,0.036583766,0,8.08794584172501,8.298064237138366,7.776735431804967,0.1799818643747268,0.0,0.0,0,7.0,7.0,-0.12347287300345133,85,0,0.6,0,0,0.325,NO
1704163800,7.748366630165115,0.014847605,0,8.085108961561023,8.298064237138366,7.748366630165115,0.18556906061703937,0.0,0.0,0,7.0,7.0,-0.19883787259477081,85,0,0.6,0,0,0.325,NO
1704164100,7.817320217920994,0.020252664,0,8.079204934671335,8.298064237138366,7.748366630165115,0.19370917390717307,0.0,0.0,0,7.0,7.0,0.06895358775587912,85,0,0.6,0,0,0.32,NO
1704164400,7.656164025687,0.009912667,0,8.040680399490505,8.298064237138366,7.656164025687,0.23579720687377004,0.0,0.0,0,6.0,6.0,-0.16115619223399413,85,0,0.6,0,0,0.27666666666666667,NO
1704164700,7.71138713590482,0.012809927,0,7.9994712192176465,8.298064237138366,7.656164025687,0.2549508438233938,0.0,0.0,0,5.0,5.0,0.05522311021782045,85,0,0.6,0,0,0.275,NO
1704165000,7.951432490921523,0.03818154,0,7.9673299805574995,8.298064237138366,7.656164025687,0.236230434823317,0.0,0.0,0,4.0,4.0,0.24004535501670254,85,0,0.6,0,0,0.31666666666666665,NO
1704165300,8.080608779338563,0.06797252,0,7.94728098596282,8.298064237138366,7.656164025687,0.2141144564826948,0.08060877933856325,0.0,1,4.0,4.0,0.12917628841704065,85,0,0.6,0,0,0.2733333333333333,LOW
1704165600,8.20968582425957,0.116691016,0,7.93844314467494,8.20968582425957,7.656164025687,0.199340952960242,0.2096858242595694,0.0,1,4.0,4.0,0.12907704492100613,85,0,0.6,0,0,0.2866666666666667,LOW
1704165900,8.303653209716895,0.1671891,0,7.949650019243771,8.303653209716895,7.656164025687,0.21747880188185442,0.30365320971689513,0.0,1,4.0,4.0,0.09396738545732575,85,0,0.6,0,0,0.255,LOW
1704166200,8.29872684519262,0.16315049,0,7.972454966186699,8.303653209716895,7.656164025687,0.24213853168736482,0.29872684519262016,0.0,1,4.0,4.0,-0.004926364524274973,85,0,0.6,0,0,0.25333333333333335,LOW
1704166500,8.208291042820154,0.11315429,0,7.998563620192725,8.303653209716895,7.656164025687,0.25294796736525976,0.20829104282015365,0.0,1,5.0,5.0,-0.09043580237246651,85,0,0.6,0,0,0.26,LOW
1704166800,8.148777697028164,0.08698421,0,8.038604726879031,8.303653209716895,7.656164025687,0.2403185156231808,0.148777697028164,0.0,1,6.0,6.0,-0.059513345791989636,85,0,0.6,0,0,0.25666666666666665,LOW
1704167100,7.967465102211937,0.038277224,0,8.053619215308125,8.303653209716895,7.656164025687,0.2293993519866525,0.0,0.0,0,6.0,6.0,-0.18131259481622664,85,0,0.6,0,0,0.27666666666666667,NO
1704167400,7.906090930609318,0.02869131,0,8.078611905800356,8.303653209716895,7.71138713590482,0.19182288864588695,0.0,0.0,0,6.0,6.0,-0.06137417160261904,85,0,0.6,0,0,0.32166666666666666,NO
1704167700,7.740923212355859,0.013513482,0,8.08156551344546,8.303653209716895,7.740923212355859,0.18566893162899795,0.0,0.0,0,6.0,6.0,-0.16516771825345966,85,0,0.6,0,0,0.32166666666666666,NO
1704168000,7.65957315352815,0.009465812,0,8.052379579706123,8.303653209716895,7.65957315352815,0.22678460915475443,0.0,0.0,0,6.0,6.0,-0.08135005882770852,85,0,0.6,0,0,0.28,NO
1704168300,7.710593492839782,0.012116328,0,8.015378051056244,8.303653209716895,7.65957315352815,0.2506017293512442,0.0,0.0,0,5.0,5.0,0.051020339311631524,85,0,0.6,0,0,0.2733333333333333,NO
1704168600,7.8400466124105,0.022148194,0,7.978414129871338,8.303653209716895,7.65957315352815,0.2459750052209947,0.0,0.0,0,4.0,4.0,0.12945311957071848,85,0,0.6,0,0,0.2783333333333333,NO
1704168900,7.928168235756863,0.033374853,0,7.940865632475334,8.29872684519262,7.65957315352815,0.21786301072789652,0.0,0.0,0,3.0,3.0,0.08812162334636309,85,0,0.6,0,0,0.27,NO
1704169200,8.062883816870787,0.06131506,0,7.917281329643151,8.208291042820154,7.65957315352815,0.1851246485016346,0.06288381687078726,0.0,1,3.0,3.0,0.134715581113924,85,0,0.6,0,0,0.2866666666666667,LOW
1704169500,8.238358007517325,0.12879957,0,7.9202880261128685,8.238358007517325,7.65957315352815,0.1905411582894098,0.23835800751732528,0.0,1,3.0,3.0,0.17547419064653802,85,0,0.6,0,0,0.2733333333333333,LOW
1704169800,8.305225588938507,0.1665529,0,7.935932815303903,8.305225588938507,7.65957315352815,0.21609545223536822,0.30522558893850693,0.0,1,3.0,3.0,0.06686758142118165,85,0,0.6,0,0,0.24166666666666667,LOW
1704170100,8.26270266377391,0.14089769,0,7.9654565714601,8.305225588938507,7.65957315352815,0.2397551823717578,0.2627026637739096,0.0,1,4.0,4.0,-0.042522925164597325,85,0,0.6,0,0,0.25666666666666665,LOW
1704170400,8.189045826773782,0.10346303,0,7.993752061076546,8.305225588938507,7.65957315352815,0.24850764703610587,0.189045826773782,0.0,1,5.0,5.0,-0.0736568370001276,85,0,0.6,0,0,0.26166666666666666,LOW
1704170700,8.096696816574356,0.068596855,0,8.029329421498398,8.305225588938507,7.65957315352815,0.23329098804140475,0.09669681657435625,0.0,1,6.0,6.0,-0.09234901019942576,85,0,0.6,0,0,0.25333333333333335,LOW
1704171000,7.864352623051089,0.023537569,0,8.04980736845069,8.305225588938507,7.710593492839782,0.20443046878824797,0.0,0.0,0,6.0,6.0,-0.23234419352326707,85,0,0.6,0,0,0.315,NO
1704171300,7.733530303046085,0.012925985,0,8.052101049471322,8.305225588938507,7.733530303046085,0.20028836658083696,0.0,0.0,0,6.0,6.0,-0.13082232000500404,85,0,0.6,0,0,0.31333333333333335,NO
1704171600,7.683139196662014,0.010417703,0,8.036410307896471,8.305225588938507,7.683139196662014,0.22354284673268726,0.0,0.0,0,6.0,6.0,-0.05039110638407074,85,0,0.6,0,0,0.2816666666666667,NO
1704171900,7.692330531563717,0.011087712,0,8.012826537477157,8.305225588938507,7.683139196662014,0.2473987431380078,0.0,0.0,0,6.0,6.0,0.00919133490170232,85,0,0.6,0,0,0.27,NO
1704172200,7.775204999726488,0.016535826,0,7.984058655762728,8.305225588938507,7.683139196662014,0.25745282129951863,0.0,0.0,0,5.0,5.0,0.08287446816277111,85,0,0.6,0,0,0.27,NO
1704172500,7.948927871424957,0.037124068,0,7.955115642153491,8.305225588938507,7.683139196662014,0.2414600560693832,0.0,0.0,0,4.0,4.0,0.17372287169846956,85,0,0.6,0,0,0.2866666666666667,NO
1704172800,8.064108651984204,0.06268716,0,7.93100394845806,8.26270266377391,7.683139196662014,0.212972453022762,0.06410865198420446,0.0,1,4.0,4.0,0.11518078055924708,85,0,0.6,0,0,0.2916666666666667,LOW
1704173100,8.154097570083666,0.09273752,0,7.920143439089036,8.189045826773782,7.683139196662014,0.19629417021656534,0.15409757008366576,0.0,1,4.0,4.0,0.0899889180994613,85,0,0.6,0,0,0.2916666666666667,LOW
1704173400,8.262326125938001,0.14363614,0,7.927471469005458,8.262326125938001,7.683139196662014,0.2084402680762124,0.2623261259380012,0.0,1,4.0,4.0,0.10822855585433544,85,0,0.6,0,0,0.2816666666666667,LOW
1704173700,8.249873531734034,0.13640563,0,7.942789140521427,8.262326125938001,7.683139196662014,0.22705497850771889,0.2498735317340337,0.0,1,4.0,4.0,-0.012452594203967493,85,0,0.6,0,0,0.265,LOW
1704174000,8.262346943941662,0.14221047,0,7.982588572610483,8.262346943941662,7.683139196662014,0.24587951518625417,0.2623469439416617,0.0,1,5.0,5.0,0.012473412207627987,85,0,0.6,0,0,0.25333333333333335,LOW
1704174300,8.147653954956217,0.088016674,0,8.024000937801496,8.262346943941662,7.683139196662014,0.23385117365952657,0.14765395495621725,0.0,1,6.0,6.0,-0.11469298898544444,85,0,0.6,0,0,0.26,LOW
1704174600,8.037352578188601,0.05358965,0,8.059422275954155,8.262346943941662,7.692330531563717,0.20100364025464887,0.03735257818860127,0.0,1,7.0,7.0,-0.11030137676761598,85,0,0.6,0,0,0.31666666666666665,LOW
1704174900,7.83379029034498,0.021041062,0,8.073568251832281,8.262346943941662,7.775204999726488,0.17568106467101205,0.0,0.0,0,7.0,7.0,-0.20356228784362163,85,0,0.6,0,0,0.325,NO
1704175200,7.785621534991909,0.01697855,0,8.074609905358823,8.262346943941662,7.785621534991909,0.17373554599088983,0.0,0.0,0,7.0,7.0,-0.0481687553530703,85,0,0.6,0,0,0.325,NO
1704175500,7.779638558608021,0.016748834,0,8.05768097407713,8.262346943941662,7.779638558608021,0.1943658046266822,0.0,0.0,0,7.0,7.0,-0.005982976383888783,85,0,0.6,0,0,0.3233333333333333,NO
1704175800,7.713626572541864,0.012599984,0,8.022632766132896,8.262346943941662,7.713626572541864,0.22262348419724448,0.0,0.0,0,6.0,6.0,-0.06601198606615633,85,0,0.6,0,0,0.285,NO
1704176100,7.823995921866413,0.02119944,0,7.98962260131117,8.262346943941662,7.713626572541864,0.22542006044317528,0.0,0.0,0,5.0,5.0,0.11036934932454834,85,0,0.6,0,0,0.2783333333333333,NO
1704176400,7.971272879815499,0.041860376,0,7.96051727669892,8.262346943941662,7.713626572541864,0.20407681929962582,0.0,0.0,0,4.0,4.0,0.14727695794908602,85,0,0.6,0,0,0.325,NO
1704176700,8.06504196795784,0.06387007,0,7.9420341203213,8.262346943941662,7.713626572541864,0.18215019188604267,0.06504196795783912,0.0,1,4.0,4.0,0.09376908814234053,85,0,0.6,0,0,0.30333333333333334,LOW
1704177000,8.223808746562284,0.12440873,0,7.9381803005833635,8.223808746562284,7.713626572541864,0.17488292826566743,0.223808746562284,0.0,1,4.0,4.0,0.15876677860444488,85,0,0.6,0,0,0.29,LOW
1704177300,8.28868196942141,0.15962897,0,7.952283102029881,8.28868196942141,7.713626572541864,0.19783260749221243,0.28868196942140933,0.0,1,4.0,4.0,0.06487322285912533,85,0,0.6,0,0,0.2866666666666667,LOW
1704177600,8.29785911991463,0.16446587,0,7.978333756202484,8.29785911991463,7.713626572541864,0.22549680160812996,0.2978591199146301,0.0,1,4.0,4.0,0.009177150493220765,85,0,0.6,0,0,0.25666666666666665,LOW
1704177900,8.1875172164191,0.10577773,0,8.013706448809895,8.29785911991463,7.713626572541864,0.22803311175318877,0.18751721641909924,0.0,1,5.0,5.0,-0.11034190349553086,85,0,0.6,0,0,0.26666666666666666,LOW
1704178200,8.10521186274123,0.07380194,0,8.045665481584829,8.29785911991463,7.713626572541864,0.2145094184958571,0.10521186274123018,0.0,1,6.0,6.0,-0.08230535367786906,85,0,0.6,0,0,0.2683333333333333,LOW
1704178500,7.981245430889958,0.042183302,0,8.065826168813022,8.29785911991463,7.713626572541864,0.19534689989826615,0.0,0.0,0,6.0,6.0,-0.12396643185127232,85,0,0.6,0,0,0.32166666666666666,NO
1704178800,7.891949999123167,0.028051,0,8.083658511471153,8.29785911991463,7.823995921866413,0.16547982220884863,0.0,0.0,0,6.0,6.0,-0.08929543176679111,85,0,0.6,0,0,0.3233333333333333,NO
1704179100,7.774622599313117,0.01654827,0,8.078721179215822,8.29785911991463,7.774622599313117,0.1745746914613924,0.0,0.0,0,6.0,6.0,-0.11732739981004947,85,0,0.6,0,0,0.3233333333333333,NO
1704179400,7.808507815857934,0.019448938,0,8.062444672820067,8.29785911991463,7.774622599313117,0.1923849682792325,0.0,0.0,0,6.0,6.0,0.033885216544816466,85,0,0.6,0,0,0.32,NO
1704179700,7.709913623035945,0.012613892,0,8.026931838327878,8.29785911991463,7.709913623035945,0.2223029877245553,0.0,0.0,0,5.0,5.0,-0.09859419282198889,85,0,0.6,0,0,0.28833333333333333,NO
1704180000,7.900958931132417,0.029888587,0,7.994646856784891,8.29785911991463,7.709913623035945,0.21381534639351205,0.0,0.0,0,4.0,4.0,0.1910453080964718,85,0,0.6,0,0,0.305,NO
1704180300,8.010499331291904,0.048545692,0,7.9668285929719405,8.29785911991463,7.709913623035945,0.18782649104649482,0.010499331291903502,0.0,1,4.0,4.0,0.10954040015948685,85,0,0.6,0,0,0.31333333333333335,LOW
1704180600,8.254485532761272,0.1330417,0,7.962491234256605,8.254485532761272,7.709913623035945,0.17965593507971594,0.2544855327612723,0.0,1,4.0,4.0,0.24398620146936878,85,0,0.6,0,0,0.32666666666666666,LOW
1704180900,8.212743699519782,0.11195115,0,7.965013882566673,8.254485532761272,7.709913623035945,0.18330674390862622,0.21274369951978223,0.0,1,4.0,4.0,-0.041741833241490056,85,0,0.6,0,0,0.30333333333333334,LOW
1704181200,8.257353691495142,0.13153408,0,7.9802280654420645,8.257353691495142,7.709913623035945,0.20163350633571023,0.2573536914951422,0.0,1,4.0,4.0,0.044609991975359975,85,0,0.6,0,0,0.29,LOW
1704181500,8.242262502282392,0.12173373,0,8.006329772581307,8.257353691495142,7.709913623035945,0.21800934174608316,0.24226250228239188,0.0,1,5.0,5.0,-0.015091189212750322,85,0,0.6,0,0,0.26666666666666666,LOW
1704181800,8.072277778322938,0.058519874,0,8.024362550501284,8.257353691495142,7.709913623035945,0.21493338861840094,0.07227777832293825,0.0,1,6.0,6.0,-0.16998472395945363,85,0,0.6,0,0,0.2783333333333333,LOW
1704182100,8.014728935190927,0.044499867,0,8.048373184089066,8.257353691495142,7.709913623035945,0.19656068103444208,0.014728935190927217,0.0,1,7.0,7.0,-0.05754884313201103,85,0,0.6,0,0,0.30833333333333335,LOW
1704182400,7.855561859626762,0.02168149,0,8.053078588465947,8.257353691495142,7.709913623035945,0.1906551032680231,0.0,0.0,0,7.0,7.0,-0.15916707556416565,85,0,0.6,0,0,0.31833333333333336,NO
1704182700,7.779610375116085,0.015451406,0,8.060048263673963,8.257353691495142,7.779610375116085,0.17753911059206856,0.0,0.0,0,7.0,7.0,-0.07595148451067679,85,0,0.6,0,0,0.3233333333333333,NO
1704183000,7.723550826402224,0.012147106,0,8.042307453200943,8.257353691495142,7.723550826402224,0.20233497201641187,0.0,0.0,0,7.0,7.0,-0.05605954871386043,85,0,0.6,0,0,0.31833333333333336,NO
1704183300,7.806511999695309,0.01753823,0,8.021908720041285,8.257353691495142,7.723550826402224,0.21573688301501145,0.0,0.0,0,6.0,6.0,0.08296117329308483,85,0,0.6,0,0,0.2783333333333333,NO
1704183600,7.836805293128755,0.020012928,0,7.980140696078031,8.257353691495142,7.723550826402224,0.20591455909325193,0.0,0.0,0,5.0,5.0,0.03029329343344589,85,0,0.6,0,0,0.315,NO
1704183900,7.888610162916635,0.024864474,0,7.947727342417717,8.257353691495142,7.723550826402224,0.19013874383217919,0.0,0.0,0,4.0,4.0,0.05180486978787968,85,0,0.6,0,0,0.3233333333333333,NO
1704184200,8.0209156668308,0.043126103,0,7.924083539951283,8.242262502282392,7.723550826402224,0.1596080052264751,0.020915666830800816,0.0,1,4.0,4.0,0.13230550391416607,85,0,0.6,0,0,0.30666666666666664,LOW
