measurement_time,temperature
29-01-2021 17:59,-49.23734531
29-01-2021 18:04,-51.35508576
29-01-2021 18:09,-50.20944553
29-01-2021 18:14,-48.59961385
29-01-2021 18:19,-50.7585433
29-01-2021 18:24,-50.50674625
29-01-2021 18:29,-50.96354961
29-01-2021 18:34,-49.85087285
29-01-2021 18:39,-49.11062708
29-01-2021 18:44,-50.39588715
29-01-2021 18:49,-50.68941387
29-01-2021 18:54,-52.72173846
29-01-2021 18:59,-49.06924095
29-01-2021 19:04,-48.23157405
29-01-2021 19:09,-50.56480455
29-01-2021 19:14,-48.61407287
29-01-2021 19:19,-48.08214605
29-01-2021 19:24,-49.94847796
29-01-2021 19:29,-50.88073489
29-01-2021 19:34,-49.78087924
29-01-2021 19:39,-49.39882961
29-01-2021 19:44,-50.45996651
29-01-2021 19:49,-51.09372847
29-01-2021 19:54,-49.18911825
29-01-2021 19:59,-49.04674542
29-01-2021 20:04,-50.74725251
29-01-2021 20:09,-51.14890638
29-01-2021 20:14,-49.11906729
29-01-2021 20:19,-50.54969461
29-01-2021 20:24,-49.18952695
29-01-2021 20:29,-50.37764211
29-01-2021 20:34,-50.17839258
29-01-2021 20:39,-48.19025791
29-01-2021 20:44,-50.82683134
29-01-2021 20:49,-48.57399242
29-01-2021 20:54,-50.28972057
29-01-2021 20:59,-50.94925149
29-01-2021 21:04,-50.89836214
29-01-2021 21:09,-51.32997013
29-01-2021 21:14,-48.32340652
29-01-2021 21:19,-50.52987821
29-01-2021 21:24,-48.21372214
29-01-2021 21:29,-49.47671755
29-01-2021 21:34,-49.07854653
29-01-2021 21:39,-51.25720611
29-01-2021 21:44,-50.57325135
29-01-2021 21:49,-50.06181683
29-01-2021 21:54,-48.93953369
29-01-2021 21:59,-50.70348186
29-01-2021 22:04,-50.94431281
29-01-2021 22:09,-49.58774113
29-01-2021 22:14,-50.22647202
29-01-2021 22:19,-48.69354702
29-01-2021 22:24,-50.49070919
29-01-2021 22:29,-49.82036996
29-01-2021 22:34,-49.40050305
29-01-2021 22:39,-51.30201218
29-01-2021 22:44,-48.89590063
29-01-2021 22:49,-50.84859624
29-01-2021 22:54,-50.95649385
29-01-2021 22:59,-49.95720911
29-01-2021 23:04,-49.4058716
29-01-2021 23:09,-50.59424301
29-01-2021 23:14,-51.03500957
29-01-2021 23:19,-51.71603026
29-01-2021 23:24,-50.28360047
29-01-2021 23:29,-48.72787288
29-01-2021 23:34,-50.98094899
29-01-2021 23:39,-50.73325474
29-01-2021 23:44,-49.41621336
29-01-2021 23:49,-50.48592352
29-01-2021 23:54,-49.36283436
29-01-2021 23:59,-50.7043304
30-01-2021 00:04,-50.14065419
30-01-2021 00:09,-50.51135943
30-01-2021 00:14,-52.0844105
30-01-2021 00:19,-47.97225587
30-01-2021 00:24,-50.47735722
30-01-2021 00:29,-47.32605487
30-01-2021 00:34,-52.16416677
30-01-2021 00:39,-50.18370486
30-01-2021 00:44,-49.80741354
30-01-2021 00:49,-48.30271788
30-01-2021 00:54,-49.83900741
30-01-2021 00:59,-47.82263104
30-01-2021 01:04,-50.32592085
30-01-2021 01:09,-50.81110107
30-01-2021 01:14,-49.6857376
30-01-2021 01:19,-51.14238276
30-01-2021 01:24,-50.16969138
30-01-2021 01:29,-49.61915109
30-01-2021 01:34,-49.1975364
30-01-2021 01:39,-50.89038194
30-01-2021 01:44,-51.3922583
30-01-2021 01:49,-48.70302276
30-01-2021 01:54,-48.58106903
30-01-2021 01:59,-48.95145717
30-01-2021 02:04,-52.44498962
30-01-2021 02:09,-49.41737026
30-01-2021 02:14,-50.42570053
30-01-2021 02:19,-49.50594607
30-01-2021 02:24,-49.18573421
30-01-2021 02:29,-50.50474884
30-01-2021 02:34,-50.83725695
30-01-2021 02:39,-50.03841553
30-01-2021 02:44,-50.12081048
30-01-2021 02:49,-50.06651512
30-01-2021 02:54,-49.50575177
30-01-2021 02:59,-50.21930768
30-01-2021 03:04,-51.21307158
30-01-2021 03:09,-49.77784151
30-01-2021 03:14,-48.55663673
30-01-2021 03:19,-49.88510819
30-01-2021 03:24,-51.05348679
30-01-2021 03:29,-50.64939774
30-01-2021 03:34,-49.56950296
30-01-2021 03:39,-48.69492379
30-01-2021 03:44,-48.22012492
30-01-2021 03:49,-50.91183913
30-01-2021 03:54,-49.98615717
30-01-2021 03:59,-48.10406962
30-01-2021 04:04,-50.31440704
30-01-2021 04:09,-49.65826086
30-01-2021 04:14,-50.14448024
30-01-2021 04:19,-49.07293358
30-01-2021 04:24,-50.41951068
30-01-2021 04:29,-49.57996408
30-01-2021 04:34,-51.974638
30-01-2021 04:39,-49.89191391
30-01-2021 04:44,-51.02433521
30-01-2021 04:49,-49.59038202
30-01-2021 04:54,-50.65589113
30-01-2021 04:59,-47.26573219
30-01-2021 05:04,-49.14133827
30-01-2021 05:09,-51.32955157
30-01-2021 05:14,-49.13470886
30-01-2021 05:19,-50.47965557
30-01-2021 05:24,-51.75968953
30-01-2021 05:29,-52.1434953
30-01-2021 05:34,-50.98409051
30-01-2021 05:39,-50.87414912
30-01-2021 05:44,-48.78663055
30-01-2021 05:49,-48.24728984
30-01-2021 05:54,-49.41756556
30-01-2021 05:59,-51.76277946
30-01-2021 06:04,-51.39225116
30-01-2021 06:09,-51.29655884
30-01-2021 06:14,-50.12149687
30-01-2021 06:19,-50.54077811
30-01-2021 06:24,-50.29070472
30-01-2021 06:29,-51.78311824
30-01-2021 06:34,-50.4422734
30-01-2021 06:39,-48.58984148
30-01-2021 06:44,-49.96218365
30-01-2021 06:49,-49.91369816
30-01-2021 06:54,-50.04528966
30-01-2021 06:59,-50.49548733
30-01-2021 07:04,-50.0543088
30-01-2021 07:09,-49.99307462
30-01-2021 07:14,-50.09365637
30-01-2021 07:19,-49.89622114
30-01-2021 07:24,-49.53141588
30-01-2021 07:29,-50.44360994
30-01-2021 07:34,-50.7220334
30-01-2021 07:39,-48.74740541
30-01-2021 07:44,-49.60881491
30-01-2021 07:49,-49.27748342
30-01-2021 07:54,-50.34797578
30-01-2021 07:59,-50.68782911
30-01-2021 08:04,-49.71963309
30-01-2021 08:09,-51.55711299
30-01-2021 08:14,-49.81471488
30-01-2021 08:19,-51.37233727
30-01-2021 08:24,-48.80240302
30-01-2021 08:29,-50.03040134
30-01-2021 08:34,-49.93214821
30-01-2021 08:39,-50.22245831
30-01-2021 08:44,-50.7011932
30-01-2021 08:49,-50.40088444
30-01-2021 08:54,-49.08510195
30-01-2021 08:59,-49.53133709
30-01-2021 09:04,-51.57582355
30-01-2021 09:09,-48.9534452
30-01-2021 09:14,-49.39218482
30-01-2021 09:19,-49.91462317
30-01-2021 09:24,-48.61833565
30-01-2021 09:29,-51.22963128
30-01-2021 09:34,-50.12946115
30-01-2021 09:39,-49.57167633
30-01-2021 09:44,-49.79258655
30-01-2021 09:49,-49.98402656
30-01-2021 09:54,-49.11597473
30-01-2021 09:59,-48.71662195
30-01-2021 10:04,-49.6205317
30-01-2021 10:09,-50.87569177
30-01-2021 10:14,-49.23182726
30-01-2021 10:19,-51.66350703
30-01-2021 10:24,-49.68457129
30-01-2021 10:29,-49.57262465
30-01-2021 10:34,-48.9859957
30-01-2021 10:39,-51.05314186
30-01-2021 10:44,-49.44981454
30-01-2021 10:49,-50.35970466
30-01-2021 10:54,-48.72876813
30-01-2021 10:59,-49.5330769
30-01-2021 11:04,-50.72007363
30-01-2021 11:09,-50.78269878
30-01-2021 11:14,-50.08843083
30-01-2021 11:19,-48.49056127
30-01-2021 11:24,-51.04728937
30-01-2021 11:29,-50.95654397
30-01-2021 11:34,-49.03783898
30-01-2021 11:39,-49.97711102
30-01-2021 11:44,-48.96822927
30-01-2021 11:49,-48.72602561
30-01-2021 11:54,-50.48229747
30-01-2021 11:59,-49.58907418
30-01-2021 12:04,-50.69842631
30-01-2021 12:09,-49.12643443
30-01-2021 12:14,-49.88303497
30-01-2021 12:19,-50.46738664
30-01-2021 12:24,-49.70449263
30-01-2021 12:29,-51.57603095
28-01-2021 18:57,-49.69107093
28-01-2021 19:02,-49.44511623
28-01-2021 19:07,-49.5595156
28-01-2021 19:12,-51.76579624
28-01-2021 19:17,-50.35404958
28-01-2021 19:22,-50.69618781
28-01-2021 19:27,-50.19592014
28-01-2021 19:32,-51.16472916
28-01-2021 19:37,-50.98296807
28-01-2021 19:42,-50.12604793
28-01-2021 19:47,-49.03953734
28-01-2021 19:52,-49.04623453
28-01-2021 19:57,-50.45433034
28-01-2021 20:02,-48.72063978
28-01-2021 20:07,-49.75686767
28-01-2021 20:12,-51.12885065
28-01-2021 20:17,-51.44542977
28-01-2021 20:22,-49.39811134
28-01-2021 20:27,-50.38032803
28-01-2021 20:32,-49.50729015
28-01-2021 20:37,-48.9069052
28-01-2021 20:42,-49.73124731
28-01-2021 20:47,-52.27864909
28-01-2021 20:52,-50.23940772
28-01-2021 20:57,-49.07312588
28-01-2021 21:02,-48.99067894
28-01-2021 21:07,-49.5000161
28-01-2021 21:12,-49.1352402
28-01-2021 21:17,-51.27868652
28-01-2021 21:22,-49.6308403
28-01-2021 21:27,-51.19114721
28-01-2021 21:32,-49.87346729
28-01-2021 21:37,-51.11446477
28-01-2021 21:42,-50.81973546
28-01-2021 21:47,-50.44640609
28-01-2021 21:52,-49.90099165
28-01-2021 21:57,-52.32684695
28-01-2021 22:02,-50.31601327
28-01-2021 22:07,-50.90537067
28-01-2021 22:12,-48.71466843
28-01-2021 22:17,-52.23802063
28-01-2021 22:22,-51.72036292
28-01-2021 22:27,-49.36681896
28-01-2021 22:32,-50.09809123
28-01-2021 22:37,-49.56422464
28-01-2021 22:42,-48.68866871
28-01-2021 22:47,-50.68698239
28-01-2021 22:52,-50.98640915
28-01-2021 22:57,-50.7919536
28-01-2021 23:02,-49.26648887
28-01-2021 23:07,-50.932548
28-01-2021 23:12,-50.38699838
28-01-2021 23:17,-49.27729913
28-01-2021 23:22,-51.22747868
28-01-2021 23:27,-49.04397937
28-01-2021 23:32,-50.53304743
28-01-2021 23:37,-49.80946143
28-01-2021 23:42,-49.78934956
28-01-2021 23:47,-49.47795556
28-01-2021 23:52,-49.18329241
28-01-2021 23:57,-47.97571655
29-01-2021 00:02,-48.66488343
29-01-2021 00:07,-49.16645161
29-01-2021 00:12,-50.34395357
29-01-2021 00:17,-49.54894307
29-01-2021 00:22,-48.70621893
29-01-2021 00:27,-50.49583963
29-01-2021 00:32,-49.25233266
29-01-2021 00:37,-50.51221272
29-01-2021 00:42,-50.31188503
29-01-2021 00:47,-52.46416924
29-01-2021 00:52,-50.62144827
29-01-2021 00:57,-51.08788958
29-01-2021 01:02,-52.27318209
29-01-2021 01:07,-50.21321353
29-01-2021 01:12,-48.93653265
29-01-2021 01:17,-49.52570845
29-01-2021 01:22,-50.21377521
29-01-2021 01:27,-50.72467539
29-01-2021 01:32,-51.36135082
29-01-2021 01:37,-47.86243469
29-01-2021 01:42,-50.12454106
29-01-2021 01:47,-50.05971235
29-01-2021 01:52,-49.82273171
29-01-2021 01:57,-48.33850043
29-01-2021 02:02,-50.6600414
29-01-2021 02:07,-52.05977169
29-01-2021 02:12,-49.25344357
29-01-2021 02:17,-49.86210104
29-01-2021 02:22,-47.4115986
29-01-2021 02:27,-51.21631928
29-01-2021 02:32,-50.65604761
29-01-2021 02:37,-50.72657615
29-01-2021 02:42,-51.35262699
29-01-2021 02:47,-50.32548489
29-01-2021 02:52,-48.90716029
29-01-2021 02:57,-50.80306718
29-01-2021 03:02,-50.82777724
29-01-2021 03:07,-50.82539249
29-01-2021 03:12,-48.70449352
29-01-2021 03:17,-49.70910033
29-01-2021 03:22,-49.8961473
29-01-2021 03:27,-50.04664494
29-01-2021 03:32,-49.75710285
29-01-2021 03:37,-50.05117437
29-01-2021 03:42,-51.12831737
29-01-2021 03:47,-49.8711046
29-01-2021 03:52,-50.02676458
29-01-2021 03:57,-49.72215373
29-01-2021 04:02,-51.14838192
29-01-2021 04:07,-50.15183092
29-01-2021 04:12,-48.91653208
29-01-2021 04:17,-51.72309489
29-01-2021 04:22,-49.97307299
29-01-2021 04:27,-49.53457624
29-01-2021 04:32,-50.62263601
29-01-2021 04:37,-50.80169727
29-01-2021 04:42,-49.89215133
29-01-2021 04:47,-50.32477993
29-01-2021 04:52,-48.59333587
29-01-2021 04:57,-48.55319189
29-01-2021 05:02,-50.12129887
29-01-2021 05:07,-51.19228446
29-01-2021 05:12,-49.84232181
29-01-2021 05:17,-50.50029579
29-01-2021 05:22,-49.55611828
29-01-2021 05:27,-49.79421174
29-01-2021 05:32,-49.53078755
29-01-2021 05:37,-50.33547422
29-01-2021 05:42,-49.52322555
29-01-2021 05:47,-50.61904593
29-01-2021 05:52,-48.64307954
29-01-2021 05:57,-48.8401055
29-01-2021 06:02,-48.86324907
29-01-2021 06:07,-48.87279495
29-01-2021 06:12,-50.08125832
29-01-2021 06:17,-50.18622374
29-01-2021 06:22,-50.71437881
29-01-2021 06:27,-49.02857229
29-01-2021 06:32,-51.09890775
29-01-2021 06:37,-50.03513892
29-01-2021 06:42,-49.51049203
29-01-2021 06:47,-49.49012481
29-01-2021 06:52,-49.85295622
29-01-2021 06:57,-51.92025811
29-01-2021 07:02,-50.62634025
29-01-2021 07:07,-49.6737856
29-01-2021 07:12,-47.78012398
29-01-2021 07:17,-48.22898707
29-01-2021 07:22,-50.89750975
29-01-2021 07:27,-50.99201838
29-01-2021 07:32,-48.05111127
29-01-2021 07:37,-52.24172131
29-01-2021 07:42,-50.37094675
29-01-2021 07:47,-49.23937853
29-01-2021 07:52,-50.34692938
29-01-2021 07:57,-50.35971328
29-01-2021 08:02,-51.63959514
29-01-2021 08:07,-49.34487537
29-01-2021 08:12,-48.94441598
29-01-2021 08:17,-50.40468812
29-01-2021 08:22,-50.48297555
29-01-2021 08:27,-50.38984613
29-01-2021 08:32,-51.47095442
29-01-2021 08:37,-48.11992175
29-01-2021 08:42,-51.09809945
29-01-2021 08:47,-50.84784065
29-01-2021 08:52,-50.25953118
29-01-2021 08:57,-48.98672574
29-01-2021 09:02,-48.92057608
29-01-2021 09:07,-48.36460314
29-01-2021 09:12,-50.68741231
29-01-2021 09:17,-51.06369305
29-01-2021 09:22,-49.63713517
29-01-2021 09:27,-48.93377362
29-01-2021 09:32,-48.96694307
29-01-2021 09:37,-48.93158968
29-01-2021 09:42,-50.8341426
29-01-2021 09:47,-51.79413021
29-01-2021 09:52,-50.08979541
29-01-2021 09:57,-48.34944119
29-01-2021 10:02,-49.89001728
29-01-2021 10:07,-50.22583315
29-01-2021 10:12,-50.01345152
29-01-2021 10:17,-49.29244805
29-01-2021 10:22,-48.99745297
29-01-2021 10:27,-51.39696907
29-01-2021 10:32,-51.04676474
29-01-2021 10:37,-50.18777124
29-01-2021 10:42,-48.58822373
29-01-2021 10:47,-49.50981625
29-01-2021 10:52,-50.99456805
29-01-2021 10:57,-50.15105438
29-01-2021 11:02,-50.74807946
29-01-2021 11:07,-48.65499937
29-01-2021 11:12,-49.48950789
29-01-2021 11:17,-49.55731612
29-01-2021 11:22,-50.59912104
29-01-2021 11:27,-50.23460334
29-01-2021 11:32,-49.42173394
29-01-2021 11:37,-48.21280451
29-01-2021 11:42,-50.59457078
29-01-2021 11:47,-49.75165154
29-01-2021 11:52,-50.23808516
29-01-2021 11:57,-49.92472853
29-01-2021 12:02,-50.36263616
29-01-2021 12:07,-50.80557252
29-01-2021 12:12,-51.42170798
29-01-2021 12:17,-49.16412828
29-01-2021 12:22,-52.19945808
29-01-2021 12:27,-51.15625863
29-01-2021 12:32,-49.21683268
29-01-2021 12:37,-49.13754594
29-01-2021 12:42,-50.52084675
29-01-2021 12:47,-48.38299751
29-01-2021 12:52,-50.21222688
29-01-2021 12:57,-48.808406
29-01-2021 13:02,-48.94363215
29-01-2021 13:07,-49.17708522
29-01-2021 13:12,-51.51271953
29-01-2021 13:17,-49.79919411
29-01-2021 13:22,-50.70373302
29-01-2021 13:27,-48.45590828
29-01-2021 13:32,-49.40207135
29-01-2021 13:37,-49.91531725
29-01-2021 13:42,-48.31067053
29-01-2021 13:47,-48.42045403
29-01-2021 13:52,-49.46904574
29-01-2021 13:57,-48.34919584
29-01-2021 14:02,-49.24485856
29-01-2021 14:07,-49.78707505
29-01-2021 14:12,-49.69557778
29-01-2021 14:17,-47.84182351
29-01-2021 14:22,-49.68964826
29-01-2021 14:27,-51.21140127
29-01-2021 14:32,-49.75298651
29-01-2021 14:37,-49.17192159
29-01-2021 14:42,-49.32242048
29-01-2021 14:47,-51.66763389
29-01-2021 14:52,-49.64207349
29-01-2021 14:57,-49.55940388
29-01-2021 15:02,-47.87695209
29-01-2021 15:07,-50.39814513
29-01-2021 15:12,-49.75152934
29-01-2021 15:17,-48.00671843
29-01-2021 15:22,-49.48366328
29-01-2021 15:27,-50.34882564
29-01-2021 15:32,-49.47209556
29-01-2021 15:37,-50.81423215
29-01-2021 15:42,-49.34312806
29-01-2021 15:47,-51.39633841
29-01-2021 15:52,-49.41513664
29-01-2021 15:57,-49.9207795
29-01-2021 16:02,-50.66483758
29-01-2021 16:07,-49.46703335
29-01-2021 16:12,-50.52337829
29-01-2021 16:17,-48.62639351
29-01-2021 16:22,-49.92488574
29-01-2021 16:27,-50.5700014
29-01-2021 16:32,-51.15073015
29-01-2021 16:37,-49.06673972
29-01-2021 16:42,-49.81053457
29-01-2021 16:47,-51.50931255
29-01-2021 16:52,-48.138284
29-01-2021 16:57,-48.46570825
29-01-2021 17:02,-49.23420589
29-01-2021 17:07,-50.74746628
29-01-2021 17:12,-50.17351596
29-01-2021 17:17,-49.73237127
29-01-2021 17:22,-50.41047325
29-01-2021 17:27,-50.25054334
29-01-2021 17:32,-51.73203714
29-01-2021 17:37,-51.57418296
29-01-2021 17:42,-49.70494753
29-01-2021 17:47,-49.25596298
29-01-2021 17:52,-49.84617013
29-01-2021 17:57,-48.5111643
29-01-2021 18:02,-49.96124106
29-01-2021 18:07,-48.64303798
29-01-2021 18:12,-49.08826942
29-01-2021 18:17,-49.47373217
29-01-2021 18:22,-49.72888814
29-01-2021 18:27,-49.42195907
29-01-2021 18:32,-49.7103739
29-01-2021 18:37,-50.95960959
29-01-2021 18:42,-50.23607865
29-01-2021 18:47,-48.85300468
29-01-2021 18:52,-50.31556963
29-01-2021 18:57,-50.01169787
29-01-2021 19:02,-50.22627796
29-01-2021 19:07,-50.59360111
29-01-2021 19:12,-51.59124205
29-01-2021 19:17,-49.59600193
29-01-2021 19:22,-51.55444536
29-01-2021 19:27,-48.17811862
29-01-2021 19:32,-51.37235592
29-01-2021 19:37,-49.98899251
29-01-2021 19:42,-50.57216373
29-01-2021 19:47,-50.00124349
29-01-2021 19:52,-50.71619771
29-01-2021 19:57,-49.74460589
29-01-2021 20:02,-49.40604796
29-01-2021 20:07,-50.58118978
29-01-2021 20:12,-50.02627799
29-01-2021 20:17,-49.90141109
29-01-2021 20:22,-49.2519366
29-01-2021 20:27,-49.93505653
29-01-2021 20:32,-48.63015865
29-01-2021 20:37,-48.1707907
29-01-2021 20:42,-51.09058225
29-01-2021 20:47,-48.87943028
29-01-2021 20:52,-50.49381436
29-01-2021 20:57,-51.71419598
29-01-2021 21:02,-50.25029381
29-01-2021 21:07,-50.09832395
29-01-2021 21:12,-51.22209951
29-01-2021 21:17,-47.27694479
29-01-2021 21:22,-50.83326285
29-01-2021 21:27,-49.67510895
29-01-2021 21:32,-49.82188494
29-01-2021 21:37,-51.44731993
29-01-2021 21:42,-50.38058422
29-01-2021 21:47,-50.60852901
29-01-2021 21:52,-50.31347852
29-01-2021 21:57,-48.65676466
29-01-2021 22:02,-48.3234363
29-01-2021 22:07,-50.6350201
29-01-2021 22:12,-48.91894806
29-01-2021 22:17,-48.53644747
29-01-2021 22:22,-48.61598356
29-01-2021 22:27,-50.26281246
29-01-2021 22:32,-49.7460708
29-01-2021 22:37,-49.06197169
29-01-2021 22:42,-51.32875312
29-01-2021 22:47,-50.57028066
29-01-2021 22:52,-50.91371084
29-01-2021 22:57,-50.28223413
29-01-2021 23:02,-51.52086834
29-01-2021 23:07,-50.49967789
29-01-2021 23:12,-48.91696486
29-01-2021 23:17,-50.24080667
29-01-2021 23:22,-50.68627764
29-01-2021 23:27,-49.29424974
29-01-2021 23:32,-50.59346612
29-01-2021 23:37,-49.62792513
29-01-2021 23:42,-50.25229089
29-01-2021 23:47,-50.8952255
29-01-2021 23:52,-50.68682444
29-01-2021 23:57,-49.42471675
30-01-2021 00:02,-48.09375231
30-01-2021 00:07,-52.10467974
30-01-2021 00:12,-49.35172681
30-01-2021 00:17,-49.70422843
30-01-2021 00:22,-51.03327867
30-01-2021 00:27,-49.34093164
30-01-2021 00:32,-48.8701777
30-01-2021 00:37,-50.26500527
30-01-2021 00:42,-49.96014302
30-01-2021 00:47,-48.42687118
30-01-2021 00:52,-48.11828636
30-01-2021 00:57,-49.56078328
30-01-2021 01:02,-50.40036138
30-01-2021 01:07,-48.3864366
30-01-2021 01:12,-49.99119854
30-01-2021 01:17,-50.96153584
30-01-2021 01:22,-47.78384444
30-01-2021 01:27,-49.50187633
30-01-2021 01:32,-49.33171396
30-01-2021 01:37,-50.03455907
30-01-2021 01:42,-49.86837356
30-01-2021 01:47,-51.39863234
30-01-2021 01:52,-49.44197881
30-01-2021 01:57,-49.19247777
30-01-2021 02:02,-50.77752117
30-01-2021 02:07,-50.38784199
30-01-2021 02:12,-49.18659411
30-01-2021 02:17,-50.04507728
30-01-2021 02:22,-50.4866437
30-01-2021 02:27,-49.96143101
30-01-2021 02:32,-50.26264777
30-01-2021 02:37,-50.22209755
30-01-2021 02:42,-49.821249
30-01-2021 02:47,-50.01763815
30-01-2021 02:52,-49.30962286
30-01-2021 02:57,-49.8666388
30-01-2021 03:02,-51.09173975
30-01-2021 03:07,-52.00617111
30-01-2021 03:12,-49.00469451
30-01-2021 03:17,-50.36816681
30-01-2021 03:22,-48.22258338
30-01-2021 03:27,-50.18111633
30-01-2021 03:32,-51.26369115
30-01-2021 03:37,-50.08947744
30-01-2021 03:42,-50.80012757
30-01-2021 03:47,-49.02457349
30-01-2021 03:52,-51.35645283
30-01-2021 03:57,-49.40221955
30-01-2021 04:02,-51.87708333
30-01-2021 04:07,-47.99797978
30-01-2021 04:12,-49.97335544
30-01-2021 04:17,-48.71413761
30-01-2021 04:22,-49.66817043
30-01-2021 04:27,-50.52382614
30-01-2021 04:32,-50.62940663
30-01-2021 04:37,-48.69949431
30-01-2021 04:42,-51.08603619
30-01-2021 04:47,-50.07687206
30-01-2021 04:52,-51.04930682
30-01-2021 04:57,-48.77057326
30-01-2021 05:02,-49.81841786
30-01-2021 05:07,-50.26716285
30-01-2021 05:12,-50.47667249
30-01-2021 05:17,-52.09579738
30-01-2021 05:22,-49.16885931
30-01-2021 05:27,-50.47987335
30-01-2021 05:32,-48.90985206
30-01-2021 05:37,-49.54533184
30-01-2021 05:42,-49.20315262
30-01-2021 05:47,-47.43897874
30-01-2021 05:52,-48.41040345
30-01-2021 05:57,-51.8161578
30-01-2021 06:02,-50.2454052
30-01-2021 06:07,-48.76970024
30-01-2021 06:12,-49.83703916
30-01-2021 06:17,-51.29189393
30-01-2021 06:22,-49.70661997
30-01-2021 06:27,-49.45830457
30-01-2021 06:32,-49.66674656
30-01-2021 06:37,-51.45956449
30-01-2021 06:42,-50.12393929
30-01-2021 06:47,-49.34381994
30-01-2021 06:52,-50.42067581
30-01-2021 06:57,-49.82813599
30-01-2021 07:02,-50.20404445
30-01-2021 07:07,-49.12122019
30-01-2021 07:12,-49.29798552
30-01-2021 07:17,-49.37638074
30-01-2021 07:22,-52.79612175
30-01-2021 07:27,-50.47936302
30-01-2021 07:32,-49.64710145
30-01-2021 07:37,-50.37125656
30-01-2021 07:42,-50.74614339
30-01-2021 07:47,-47.8441177
30-01-2021 07:52,-50.83636195
30-01-2021 07:57,-50.82121217
30-01-2021 08:02,-50.0322072
30-01-2021 08:07,-50.59899935
30-01-2021 08:12,-50.46373053
30-01-2021 08:17,-47.86875778
30-01-2021 08:22,-51.41958638
30-01-2021 08:27,-51.18788636
30-01-2021 08:32,-50.31909014
30-01-2021 08:37,-50.90387782
30-01-2021 08:42,-49.78880108
30-01-2021 08:47,-50.51486661
30-01-2021 08:52,-50.32309825
30-01-2021 08:57,-50.04996342
30-01-2021 09:02,-49.24825649
30-01-2021 09:07,-49.47701246
30-01-2021 09:12,-48.4714059
30-01-2021 09:17,-49.74812536
30-01-2021 09:22,-49.03562777
30-01-2021 09:27,-49.64300355
30-01-2021 09:32,-49.63826852
30-01-2021 09:37,-51.04985456
30-01-2021 09:42,-50.38607469
30-01-2021 09:47,-50.83794175
30-01-2021 09:52,-50.19509367
30-01-2021 09:57,-48.30485961
30-01-2021 10:02,-50.82491404
30-01-2021 10:07,-48.13468879
30-01-2021 10:12,-51.65985414
30-01-2021 10:17,-50.84662144
30-01-2021 10:22,-50.73103835
30-01-2021 10:27,-50.21693246
30-01-2021 10:32,-49.28753738
30-01-2021 10:37,-49.82660079
30-01-2021 10:42,-50.94520986
30-01-2021 10:47,-49.40600402
30-01-2021 10:52,-49.65793466
30-01-2021 10:57,-50.20724769
30-01-2021 11:02,-52.09086574
30-01-2021 11:07,-49.33404943
30-01-2021 11:12,-48.69916407
30-01-2021 11:17,-51.01052537
30-01-2021 11:22,-51.03918728
30-01-2021 11:27,-50.81970771
30-01-2021 11:32,-49.62843893
30-01-2021 11:37,-51.44420908
30-01-2021 11:42,-49.1438584
30-01-2021 11:47,-50.43709953
30-01-2021 11:52,-48.33516059
30-01-2021 11:57,-48.7047344
30-01-2021 12:02,-50.12907397
30-01-2021 12:07,-50.12254359
30-01-2021 12:12,-51.03082907
30-01-2021 12:17,-50.62106501
30-01-2021 12:22,-50.9732506
30-01-2021 12:27,-50.86088171
30-01-2021 12:32,-49.21836883
30-01-2021 12:37,-49.68552124
30-01-2021 12:42,-50.08423924
30-01-2021 12:47,-50.46070503
30-01-2021 12:52,-48.64660692
30-01-2021 12:57,-49.50675109
30-01-2021 13:02,-48.99770861
30-01-2021 13:07,-50.8594993
30-01-2021 13:12,-50.03936692
30-01-2021 13:17,-50.51922512
30-01-2021 13:22,-51.37514654
30-01-2021 13:27,-49.09793553
30-01-2021 13:32,-50.2904899
30-01-2021 13:37,-49.09821812
30-01-2021 13:42,-49.86525411
30-01-2021 13:47,-51.19698878
30-01-2021 13:52,-48.55950931
30-01-2021 13:57,-50.33578109
30-01-2021 14:02,-49.92729152
30-01-2021 14:07,-48.98635411
30-01-2021 14:12,-49.13235328
30-01-2021 14:17,-51.34078811
30-01-2021 14:22,-51.79582798
30-01-2021 14:27,-49.25627088
30-01-2021 14:32,-50.160713
30-01-2021 14:37,-49.4097295
30-01-2021 14:42,-52.69848835
30-01-2021 14:47,-50.78134902
30-01-2021 14:52,-49.32445235
30-01-2021 14:57,-50.41084498
30-01-2021 15:02,-50.217635
30-01-2021 15:07,-50.91151241
30-01-2021 15:12,-51.13877826
30-01-2021 15:17,-47.43643761
30-01-2021 15:22,-48.06800352
30-01-2021 15:27,-49.95617402
30-01-2021 15:32,-50.77976318
30-01-2021 15:37,-49.9114614
30-01-2021 15:42,-52.17568808
30-01-2021 15:47,-48.17376657
30-01-2021 15:52,-50.2242924
30-01-2021 15:57,-50.54740399
30-01-2021 16:02,-50.29675637
30-01-2021 16:07,-49.65062676
30-01-2021 16:12,-49.91952579
30-01-2021 16:17,-51.27444833
30-01-2021 16:22,-50.88693218
30-01-2021 16:27,-48.46058742
30-01-2021 16:32,-50.21708765
30-01-2021 16:37,-49.74469425
30-01-2021 16:42,-48.6323564
30-01-2021 16:47,-49.93175082
30-01-2021 16:52,-48.52210727
30-01-2021 16:57,-51.12361585
30-01-2021 17:02,-51.83733202
