timestamp,value,anomaly_score
29-01-2021 00:44,0.02230444,7.78E-06
29-01-2021 00:49,-0.10179653,7.72E-06
29-01-2021 00:54,0.87687368,8.37E-06
29-01-2021 00:59,0.8391613,8.33E-06
29-01-2021 01:04,-0.36557116,7.60E-06
29-01-2021 01:09,0.28685706,7.92E-06
29-01-2021 01:14,-0.69439254,7.48E-06
29-01-2021 01:19,-2.13320655,7.18E-06
29-01-2021 01:24,-0.86283583,7.43E-06
29-01-2021 01:29,0.26359049,7.90E-06
29-01-2021 01:34,0.37924514,7.97E-06
29-01-2021 01:39,0.14874057,7.84E-06
29-01-2021 01:44,-0.13262294,7.70E-06
29-01-2021 01:49,-1.57867455,7.27E-06
29-01-2021 01:54,1.05484451,8.52E-06
29-01-2021 01:59,-0.40136283,7.58E-06
29-01-2021 02:04,-1.16774795,7.35E-06
29-01-2021 02:09,0.69729394,8.19E-06
29-01-2021 02:14,0.72734855,8.21E-06
29-01-2021 02:19,-0.4462599,7.56E-06
29-01-2021 02:24,0.45243578,8.01E-06
29-01-2021 02:29,0.91305973,8.37E-06
29-01-2021 02:34,-0.1096132,7.70E-06
29-01-2021 02:39,-0.4004895,7.58E-06
29-01-2021 02:44,-0.95369629,7.40E-06
29-01-2021 02:49,0.27044942,7.89E-06
29-01-2021 02:54,-1.42584967,7.29E-06
29-01-2021 02:59,-0.31002388,7.60E-06
29-01-2021 03:04,-0.40052876,7.57E-06
29-01-2021 03:09,0.3117536,7.90E-06
29-01-2021 03:14,-0.23435263,7.63E-06
29-01-2021 03:19,-0.46885752,7.54E-06
29-01-2021 03:24,0.44917637,7.99E-06
29-01-2021 03:29,-0.65011903,7.49E-06
29-01-2021 03:34,0.65185972,8.14E-06
29-01-2021 03:39,-1.01971176,7.38E-06
29-01-2021 03:44,-0.71724979,7.47E-06
29-01-2021 03:49,-0.08515937,7.71E-06
29-01-2021 03:54,2.20084072,1.06E-05
29-01-2021 03:59,-2.07673169,7.18E-06
29-01-2021 04:04,0.17738229,7.84E-06
29-01-2021 04:09,0.96885243,8.42E-06
29-01-2021 04:14,0.18547834,7.84E-06
29-01-2021 04:19,1.14117564,8.60E-06
29-01-2021 04:24,-0.61560164,7.49E-06
29-01-2021 04:29,-0.44450868,7.54E-06
29-01-2021 04:34,-1.67406325,7.23E-06
29-01-2021 04:39,0.06119634,7.75E-06
29-01-2021 04:44,0.57832528,8.05E-06
29-01-2021 04:49,-0.3097394,7.58E-06
29-01-2021 04:54,-1.6849827,7.22E-06
29-01-2021 04:59,-0.33114563,7.57E-06
29-01-2021 05:04,-0.51830374,7.50E-06
29-01-2021 05:09,1.90592134,9.67E-06
29-01-2021 05:14,0.82007093,8.23E-06
29-01-2021 05:19,0.83191926,8.24E-06
29-01-2021 05:24,0.31413429,7.87E-06
29-01-2021 05:29,0.0797567,7.75E-06
29-01-2021 05:34,-0.26830424,7.59E-06
29-01-2021 05:39,-1.42271473,7.26E-06
29-01-2021 05:44,3.20454483,1.59E-05
29-01-2021 05:49,0.22778402,7.82E-06
29-01-2021 05:54,1.8102648,9.50E-06
29-01-2021 05:59,0.70373115,8.13E-06
29-01-2021 06:04,0.01924211,7.71E-06
29-01-2021 06:09,-0.02901794,7.69E-06
29-01-2021 06:14,-0.56051556,7.48E-06
29-01-2021 06:19,0.30477126,7.86E-06
29-01-2021 06:24,-0.1742776,7.62E-06
29-01-2021 06:29,-0.92887774,7.36E-06
29-01-2021 06:34,-1.31363673,7.27E-06
29-01-2021 06:39,0.00595737,7.70E-06
29-01-2021 06:44,1.12115465,8.51E-06
29-01-2021 06:49,1.15117003,8.54E-06
29-01-2021 06:54,-0.40577328,7.53E-06
29-01-2021 06:59,1.07233575,8.47E-06
29-01-2021 07:04,-1.03103398,7.34E-06
29-01-2021 07:09,-0.16401261,7.63E-06
29-01-2021 07:14,0.50077199,8.00E-06
29-01-2021 07:19,-0.84530186,7.40E-06
29-01-2021 07:24,-1.20813919,7.31E-06
29-01-2021 07:29,1.14704336,8.61E-06
29-01-2021 07:34,1.79960099,9.64E-06
29-01-2021 07:39,0.97054028,8.44E-06
29-01-2021 07:44,-0.75674115,7.44E-06
29-01-2021 07:49,1.09308717,8.57E-06
29-01-2021 07:54,-0.86582017,7.40E-06
29-01-2021 07:59,1.23957129,8.73E-06
29-01-2021 08:04,0.77636174,8.24E-06
29-01-2021 08:09,0.34698478,7.92E-06
29-01-2021 08:14,-0.3189406,7.58E-06
29-01-2021 08:19,0.52069636,8.04E-06
29-01-2021 08:24,0.7503723,8.21E-06
29-01-2021 08:29,-0.85818754,7.40E-06
29-01-2021 08:34,-0.60672671,7.48E-06
29-01-2021 08:39,-1.10875878,7.34E-06
29-01-2021 08:44,-0.57657526,7.49E-06
29-01-2021 08:49,0.80007271,8.25E-06
29-01-2021 08:54,0.80936754,8.26E-06
29-01-2021 08:59,0.05074483,7.75E-06
29-01-2021 09:04,0.50992711,8.03E-06
29-01-2021 09:09,0.79166597,8.25E-06
29-01-2021 09:14,0.51540097,8.03E-06
29-01-2021 09:19,-0.4858119,7.52E-06
29-01-2021 09:24,0.67634846,8.14E-06
29-01-2021 09:29,1.42030641,8.90E-06
29-01-2021 09:34,2.08063578,1.01E-05
29-01-2021 09:39,-2.33532945,7.13E-06
29-01-2021 09:44,0.43964152,7.96E-06
29-01-2021 09:49,-0.04762997,7.70E-06
29-01-2021 09:54,-0.67097372,7.46E-06
29-01-2021 09:59,-0.06355269,7.69E-06
29-01-2021 10:04,-2.07876754,7.17E-06
29-01-2021 10:09,2.01749879,9.93E-06
29-01-2021 10:14,0.38273853,7.92E-06
29-01-2021 10:19,-1.11767044,7.34E-06
29-01-2021 10:24,-1.01367274,7.36E-06
29-01-2021 10:29,2.45136826,1.11E-05
29-01-2021 10:34,-0.34698981,7.57E-06
29-01-2021 10:39,-0.27444796,7.60E-06
29-01-2021 10:44,1.4936976,9.01E-06
29-01-2021 10:49,-0.36199283,7.58E-06
29-01-2021 10:54,1.02961192,8.47E-06
29-01-2021 10:59,-2.58936485,7.12E-06
29-01-2021 11:04,-1.60572403,7.25E-06
29-01-2021 11:09,-1.68514694,7.23E-06
29-01-2021 11:14,0.20999979,7.85E-06
29-01-2021 11:19,-1.40893741,7.29E-06
29-01-2021 11:24,-0.51230043,7.53E-06
29-01-2021 11:29,0.24090216,7.87E-06
29-01-2021 11:34,-0.54677315,7.52E-06
29-01-2021 11:39,0.12409774,7.81E-06
29-01-2021 11:44,1.11115367,8.57E-06
29-01-2021 11:49,-1.15282732,7.35E-06
29-01-2021 11:54,-1.56250521,7.26E-06
29-01-2021 11:59,-0.45283752,7.56E-06
29-01-2021 12:04,-0.04442368,7.73E-06
29-01-2021 12:09,-0.98962415,7.39E-06
29-01-2021 12:14,0.13060481,7.82E-06
29-01-2021 12:19,2.0589961,1.02E-05
29-01-2021 12:24,0.45639561,8.02E-06
29-01-2021 12:29,-1.61048739,7.26E-06
29-01-2021 12:34,-0.20291525,7.66E-06
29-01-2021 12:39,-0.54230764,7.52E-06
29-01-2021 12:44,-1.84371019,7.21E-06
29-01-2021 12:49,0.882301,8.34E-06
29-01-2021 12:54,0.74714434,8.22E-06
29-01-2021 12:59,0.09989791,7.79E-06
29-01-2021 13:04,1.11896433,8.58E-06
29-01-2021 13:09,0.63386729,8.14E-06
29-01-2021 13:14,1.02766717,8.50E-06
29-01-2021 13:19,-0.66887133,7.48E-06
29-01-2021 13:24,-0.81093896,7.44E-06
29-01-2021 13:29,0.08700503,7.79E-06
29-01-2021 13:34,1.18835063,8.66E-06
29-01-2021 13:39,-0.67894392,7.47E-06
29-01-2021 13:44,0.61629803,8.11E-06
29-01-2021 13:49,-0.74867071,7.45E-06
29-01-2021 13:54,0.70450926,8.18E-06
29-01-2021 13:59,-0.45061767,7.54E-06
29-01-2021 14:04,0.44864235,7.99E-06
29-01-2021 14:09,1.31008643,8.77E-06
29-01-2021 14:14,0.45442056,7.99E-06
29-01-2021 14:19,1.21757107,8.65E-06
29-01-2021 14:24,-0.81598143,7.42E-06
29-01-2021 14:29,-1.34988704,7.29E-06
29-01-2021 14:34,0.82958278,8.26E-06
29-01-2021 14:39,1.22350094,8.65E-06
29-01-2021 14:44,1.35808193,8.81E-06
29-01-2021 14:49,-0.32743417,7.59E-06
29-01-2021 14:54,0.20589678,7.84E-06
29-01-2021 14:59,0.48790249,8.01E-06
29-01-2021 15:04,0.94615099,8.37E-06
29-01-2021 15:09,0.88026799,8.31E-06
29-01-2021 15:14,-0.2953001,7.60E-06
29-01-2021 15:19,1.36439719,8.85E-06
29-01-2021 15:24,-1.23542057,7.32E-06
29-01-2021 15:29,0.04513231,7.76E-06
29-01-2021 15:34,-0.38268118,7.58E-06
29-01-2021 15:39,0.67767971,8.18E-06
29-01-2021 15:44,0.10152903,7.80E-06
29-01-2021 15:49,-1.05511351,7.37E-06
29-01-2021 15:54,-1.01978838,7.38E-06
29-01-2021 15:59,0.42444676,8.01E-06
29-01-2021 16:04,0.74491095,8.25E-06
29-01-2021 16:09,-1.48107494,7.27E-06
29-01-2021 16:14,-0.88190038,7.41E-06
29-01-2021 16:19,0.77578223,8.27E-06
29-01-2021 16:24,-0.07135339,7.72E-06
29-01-2021 16:29,-0.16209939,7.67E-06
29-01-2021 16:34,-0.08326813,7.71E-06
29-01-2021 16:39,-1.63570615,7.24E-06
29-01-2021 16:44,-0.35105416,7.59E-06
29-01-2021 16:49,-0.89961857,7.41E-06
29-01-2021 16:54,-0.38689049,7.57E-06
29-01-2021 16:59,0.25753489,7.88E-06
29-01-2021 17:04,0.36523475,7.94E-06
29-01-2021 17:09,0.03565592,7.75E-06
29-01-2021 17:14,1.97635901,9.89E-06
29-01-2021 17:19,0.94908332,8.37E-06
29-01-2021 17:24,0.70378939,8.16E-06
29-01-2021 17:29,0.47864177,8.00E-06
29-01-2021 17:34,-0.09121388,7.68E-06
29-01-2021 17:39,0.70215913,8.16E-06
29-01-2021 17:44,0.02238326,7.73E-06
29-01-2021 17:49,0.40392682,7.94E-06
29-01-2021 17:54,-0.25712318,7.60E-06
29-01-2021 17:59,0.76265469,8.20E-06
29-01-2021 18:04,-1.35508576,7.28E-06
29-01-2021 18:09,-0.20944553,7.62E-06
29-01-2021 18:14,1.40038615,8.86E-06
29-01-2021 18:19,-0.7585433,7.43E-06
29-01-2021 18:24,-0.50674625,7.51E-06
29-01-2021 18:29,-0.96354961,7.37E-06
29-01-2021 18:34,0.14912715,7.80E-06
29-01-2021 18:39,0.88937292,8.32E-06
29-01-2021 18:44,-0.39588715,7.56E-06
29-01-2021 18:49,-0.68941387,7.46E-06
29-01-2021 18:54,-2.72173846,7.10E-06
29-01-2021 18:59,0.93075905,8.39E-06
29-01-2021 19:04,1.76842595,9.55E-06
29-01-2021 19:09,-0.56480455,7.51E-06
29-01-2021 19:14,1.38592713,8.93E-06
29-01-2021 19:19,1.91785395,9.87E-06
29-01-2021 19:24,0.05152204,7.77E-06
29-01-2021 19:29,-0.88073489,7.41E-06
29-01-2021 19:34,0.21912076,7.86E-06
29-01-2021 19:39,0.60117039,8.11E-06
29-01-2021 19:44,-0.45996651,7.55E-06
29-01-2021 19:49,-1.09372847,7.35E-06
29-01-2021 19:54,0.81088175,8.29E-06
29-01-2021 19:59,0.95325458,8.42E-06
29-01-2021 20:04,-0.74725251,7.45E-06
29-01-2021 20:09,-1.14890638,7.34E-06
29-01-2021 20:14,0.88093271,8.34E-06
29-01-2021 20:19,-0.54969461,7.51E-06
29-01-2021 20:24,0.81047305,8.27E-06
29-01-2021 20:29,-0.37764211,7.58E-06
29-01-2021 20:34,-0.17839258,7.66E-06
29-01-2021 20:39,1.80974209,9.60E-06
29-01-2021 20:44,-0.82683134,7.42E-06
29-01-2021 20:49,1.42600758,8.96E-06
29-01-2021 20:54,-0.28972057,7.61E-06
29-01-2021 20:59,-0.94925149,7.39E-06
29-01-2021 21:04,-0.89836214,7.41E-06
29-01-2021 21:09,-1.32997013,7.30E-06
29-01-2021 21:14,1.67659348,9.32E-06
29-01-2021 21:19,-0.52987821,7.51E-06
29-01-2021 21:24,1.78627786,9.48E-06
29-01-2021 21:29,0.52328245,8.03E-06
29-01-2021 21:34,0.92145347,8.34E-06
29-01-2021 21:39,-1.25720611,7.31E-06
29-01-2021 21:44,-0.57325135,7.49E-06
29-01-2021 21:49,-0.06181683,7.69E-06
29-01-2021 21:54,1.06046631,8.47E-06
29-01-2021 21:59,-0.70348186,7.45E-06
29-01-2021 22:04,-0.94431281,7.39E-06
29-01-2021 22:09,0.41225887,7.95E-06
29-01-2021 22:14,-0.22647202,7.63E-06
29-01-2021 22:19,1.30645298,8.75E-06
29-01-2021 22:24,-0.49070919,7.53E-06
29-01-2021 22:29,0.17963004,7.83E-06
29-01-2021 22:34,0.59949695,8.10E-06
29-01-2021 22:39,-1.30201218,7.31E-06
29-01-2021 22:44,1.10409937,8.55E-06
29-01-2021 22:49,-0.84859624,7.42E-06
29-01-2021 22:54,-0.95649385,7.39E-06
29-01-2021 22:59,0.04279089,7.77E-06
29-01-2021 23:04,0.5941284,8.12E-06
29-01-2021 23:09,-0.59424301,7.51E-06
29-01-2021 23:14,-1.03500957,7.38E-06
29-01-2021 23:19,-1.71603026,7.24E-06
29-01-2021 23:24,-0.28360047,7.63E-06
29-01-2021 23:29,1.27212712,8.79E-06
29-01-2021 23:34,-0.98094899,7.39E-06
29-01-2021 23:39,-0.73325474,7.46E-06
29-01-2021 23:44,0.58378664,8.10E-06
29-01-2021 23:49,-0.48592352,7.54E-06
29-01-2021 23:54,0.63716564,8.14E-06
29-01-2021 23:59,-0.7043304,7.47E-06
30-01-2021 00:04,-0.14065419,7.68E-06
30-01-2021 00:09,-0.51135943,7.53E-06
30-01-2021 00:14,-2.0844105,7.17E-06
30-01-2021 00:19,2.02774413,1.00E-05
30-01-2021 00:24,-0.47735722,7.53E-06
30-01-2021 00:29,2.67394513,1.22E-05
30-01-2021 00:34,-2.16416677,7.16E-06
30-01-2021 00:39,-0.18370486,7.64E-06
30-01-2021 00:44,0.19258646,7.81E-06
30-01-2021 00:49,1.69728212,9.28E-06
30-01-2021 00:54,0.16099259,7.79E-06
30-01-2021 00:59,2.17736896,1.03E-05
30-01-2021 01:04,-0.32592085,7.57E-06
30-01-2021 01:09,-0.81110107,7.41E-06
30-01-2021 01:14,0.3142624,7.87E-06
30-01-2021 01:19,-1.14238276,7.33E-06
30-01-2021 01:24,-0.16969138,7.63E-06
30-01-2021 01:29,0.38084891,7.91E-06
30-01-2021 01:34,0.8024636,8.22E-06
30-01-2021 01:39,-0.89038194,7.39E-06
30-01-2021 01:44,-1.3922583,7.28E-06
30-01-2021 01:49,1.29697724,8.76E-06
30-01-2021 01:54,1.41893097,8.93E-06
30-01-2021 01:59,1.04854283,8.50E-06
30-01-2021 02:04,-2.44498962,7.13E-06
30-01-2021 02:09,0.58262974,8.11E-06
30-01-2021 02:14,-0.42570053,7.56E-06
30-01-2021 02:19,0.49405393,8.05E-06
30-01-2021 02:24,0.81426579,8.31E-06
30-01-2021 02:29,-0.50474884,7.54E-06
30-01-2021 02:34,-0.83725695,7.44E-06
30-01-2021 02:39,-0.03841553,7.75E-06
30-01-2021 02:44,-0.12081048,7.71E-06
30-01-2021 02:49,-0.06651512,7.74E-06
30-01-2021 02:54,0.49424823,8.06E-06
30-01-2021 02:59,-0.21930768,7.66E-06
30-01-2021 03:04,-1.21307158,7.34E-06
30-01-2021 03:09,0.22215849,7.88E-06
30-01-2021 03:14,1.44336327,9.02E-06
30-01-2021 03:19,0.11489181,7.82E-06
30-01-2021 03:24,-1.05348679,7.38E-06
30-01-2021 03:29,-0.64939774,7.49E-06
30-01-2021 03:34,0.43049704,8.01E-06
30-01-2021 03:39,1.30507621,8.83E-06
30-01-2021 03:44,1.77987508,9.57E-06
30-01-2021 03:49,-0.91183913,7.41E-06
30-01-2021 03:54,0.01384283,7.75E-06
30-01-2021 03:59,1.89593038,9.72E-06
30-01-2021 04:04,-0.31440704,7.60E-06
30-01-2021 04:09,0.34173914,7.92E-06
30-01-2021 04:14,-0.14448024,7.67E-06
30-01-2021 04:19,0.92706642,8.37E-06
30-01-2021 04:24,-0.41951068,7.56E-06
30-01-2021 04:29,0.42003592,7.97E-06
30-01-2021 04:34,-1.974638,7.20E-06
30-01-2021 04:39,0.10808609,7.79E-06
30-01-2021 04:44,-1.02433521,7.38E-06
30-01-2021 04:49,0.40961798,7.96E-06
30-01-2021 04:54,-0.65589113,7.48E-06
30-01-2021 04:59,2.73426781,1.26E-05
30-01-2021 05:04,0.85866173,8.32E-06
30-01-2021 05:09,-1.32955157,7.32E-06
30-01-2021 05:14,0.86529114,8.35E-06
30-01-2021 05:19,-0.47965557,7.56E-06
30-01-2021 05:24,-1.75968953,7.24E-06
30-01-2021 05:29,-2.1434953,7.19E-06
30-01-2021 05:34,-0.98409051,7.41E-06
30-01-2021 05:39,-0.87414912,7.44E-06
30-01-2021 05:44,1.21336945,8.74E-06
30-01-2021 05:49,1.75271016,9.56E-06
30-01-2021 05:54,0.58243444,8.14E-06
30-01-2021 05:59,-1.76277946,7.25E-06
30-01-2021 06:04,-1.39225116,7.32E-06
30-01-2021 06:09,-1.29655884,7.34E-06
30-01-2021 06:14,-0.12149687,7.72E-06
30-01-2021 06:19,-0.54077811,7.55E-06
30-01-2021 06:24,-0.29070472,7.64E-06
30-01-2021 06:29,-1.78311824,7.24E-06
30-01-2021 06:34,-0.4422734,7.58E-06
30-01-2021 06:39,1.41015852,8.95E-06
30-01-2021 06:44,0.03781635,7.79E-06
30-01-2021 06:49,0.08630184,7.81E-06
30-01-2021 06:54,-0.04528966,7.74E-06
30-01-2021 06:59,-0.49548733,7.56E-06
30-01-2021 07:04,-0.0543088,7.73E-06
30-01-2021 07:09,0.00692538,7.76E-06
30-01-2021 07:14,-0.09365637,7.71E-06
30-01-2021 07:19,0.10377886,7.80E-06
30-01-2021 07:24,0.46858412,8.02E-06
30-01-2021 07:29,-0.44360994,7.57E-06
30-01-2021 07:34,-0.7220334,7.48E-06
30-01-2021 07:39,1.25259459,8.74E-06
30-01-2021 07:44,0.39118509,7.98E-06
30-01-2021 07:49,0.72251658,8.21E-06
30-01-2021 07:54,-0.34797578,7.61E-06
30-01-2021 07:59,-0.68782911,7.49E-06
30-01-2021 08:04,0.28036691,7.91E-06
30-01-2021 08:09,-1.55711299,7.27E-06
30-01-2021 08:14,0.18528512,7.85E-06
30-01-2021 08:19,-1.37233727,7.31E-06
30-01-2021 08:24,1.19759698,8.69E-06
30-01-2021 08:29,-0.03040134,7.75E-06
30-01-2021 08:34,0.06785179,7.80E-06
30-01-2021 08:39,-0.22245831,7.66E-06
30-01-2021 08:44,-0.7011932,7.48E-06
30-01-2021 08:49,-0.40088444,7.59E-06
30-01-2021 08:54,0.91489805,8.39E-06
30-01-2021 08:59,0.46866291,8.04E-06
30-01-2021 09:04,-1.57582355,7.27E-06
30-01-2021 09:09,1.0465548,8.53E-06
30-01-2021 09:14,0.60781518,8.14E-06
30-01-2021 09:19,0.08537683,7.81E-06
30-01-2021 09:24,1.38166435,8.94E-06
30-01-2021 09:29,-1.22963128,7.34E-06
30-01-2021 09:34,-0.12946115,7.71E-06
30-01-2021 09:39,0.42832367,8.01E-06
30-01-2021 09:44,0.20741345,7.87E-06
30-01-2021 09:49,0.01597344,7.77E-06
30-01-2021 09:54,0.88402527,8.36E-06
30-01-2021 09:59,1.28337805,8.80E-06
30-01-2021 10:04,0.3794683,7.97E-06
30-01-2021 10:09,-0.87569177,7.43E-06
30-01-2021 10:14,0.76817274,8.27E-06
30-01-2021 10:19,-1.66350703,7.25E-06
30-01-2021 10:24,0.31542871,7.94E-06
30-01-2021 10:29,0.42737535,8.01E-06
30-01-2021 10:34,1.0140043,8.49E-06
30-01-2021 10:39,-1.05314186,7.38E-06
30-01-2021 10:44,0.55018546,8.09E-06
30-01-2021 10:49,-0.35970466,7.60E-06
30-01-2021 10:54,1.27123187,8.77E-06
30-01-2021 10:59,0.4669231,8.03E-06
30-01-2021 11:04,-0.72007363,7.47E-06
30-01-2021 11:09,-0.78269878,7.45E-06
30-01-2021 11:14,-0.08843083,7.71E-06
30-01-2021 11:19,1.50943873,9.09E-06
30-01-2021 11:24,-1.04728937,7.38E-06
30-01-2021 11:29,-0.95654397,7.40E-06
30-01-2021 11:34,0.96216102,8.43E-06
30-01-2021 11:39,0.02288898,7.77E-06
30-01-2021 11:44,1.03177073,8.52E-06
30-01-2021 11:49,1.27397439,8.80E-06
30-01-2021 11:54,-0.48229747,7.56E-06
30-01-2021 11:59,0.41092582,8.01E-06
30-01-2021 12:04,-0.69842631,7.49E-06
30-01-2021 12:09,0.87356557,8.39E-06
30-01-2021 12:14,0.11696503,7.84E-06
30-01-2021 12:19,-0.46738664,7.58E-06
30-01-2021 12:24,0.29550737,7.95E-06
30-01-2021 12:29,-1.57603095,7.28E-06
28-01-2021 18:57,0.30892907,7.96E-06
28-01-2021 19:02,0.55488377,8.14E-06
28-01-2021 19:07,0.4404844,8.06E-06
28-01-2021 19:12,-1.76579624,7.25E-06
28-01-2021 19:17,-0.35404958,7.63E-06
28-01-2021 19:22,-0.69618781,7.51E-06
28-01-2021 19:27,-0.19592014,7.70E-06
28-01-2021 19:32,-1.16472916,7.37E-06
28-01-2021 19:37,-0.98296807,7.42E-06
28-01-2021 19:42,-0.12604793,7.73E-06
28-01-2021 19:47,0.96046266,8.49E-06
28-01-2021 19:52,0.95376547,8.47E-06
28-01-2021 19:57,-0.45433034,7.59E-06
28-01-2021 20:02,1.27936022,8.81E-06
28-01-2021 20:07,0.24313233,7.91E-06
28-01-2021 20:12,-1.12885065,7.38E-06
28-01-2021 20:17,-1.44542977,7.31E-06
28-01-2021 20:22,0.60188866,8.13E-06
28-01-2021 20:27,-0.38032803,7.60E-06
28-01-2021 20:32,0.49270985,8.04E-06
28-01-2021 20:37,1.0930948,8.53E-06
28-01-2021 20:42,0.26875269,7.89E-06
28-01-2021 20:47,-2.27864909,7.17E-06
28-01-2021 20:52,-0.23940772,7.65E-06
28-01-2021 20:57,0.92687412,8.36E-06
28-01-2021 21:02,1.00932106,8.44E-06
28-01-2021 21:07,0.4999839,8.04E-06
28-01-2021 21:12,0.8647598,8.32E-06
28-01-2021 21:17,-1.27868652,7.34E-06
28-01-2021 21:22,0.3691597,7.96E-06
28-01-2021 21:27,-1.19114721,7.36E-06
28-01-2021 21:32,0.12653271,7.83E-06
28-01-2021 21:37,-1.11446477,7.38E-06
28-01-2021 21:42,-0.81973546,7.46E-06
28-01-2021 21:47,-0.44640609,7.59E-06
28-01-2021 21:52,0.09900835,7.84E-06
28-01-2021 21:57,-2.32684695,7.18E-06
28-01-2021 22:02,-0.31601327,7.65E-06
28-01-2021 22:07,-0.90537067,7.45E-06
28-01-2021 22:12,1.28533157,8.89E-06
28-01-2021 22:17,-2.23802063,7.19E-06
28-01-2021 22:22,-1.72036292,7.27E-06
28-01-2021 22:27,0.63318104,8.22E-06
28-01-2021 22:32,-0.09809123,7.76E-06
28-01-2021 22:37,0.43577536,8.06E-06
28-01-2021 22:42,1.31133129,8.91E-06
28-01-2021 22:47,-0.68698239,7.51E-06
28-01-2021 22:52,-0.98640915,7.42E-06
28-01-2021 22:57,-0.7919536,7.47E-06
28-01-2021 23:02,0.73351113,8.24E-06
28-01-2021 23:07,-0.932548,7.42E-06
28-01-2021 23:12,-0.38699838,7.59E-06
28-01-2021 23:17,0.72270087,8.19E-06
28-01-2021 23:22,-1.22747868,7.34E-06
28-01-2021 23:27,0.95602063,8.38E-06
28-01-2021 23:32,-0.53304743,7.53E-06
28-01-2021 23:37,0.19053857,7.83E-06
28-01-2021 23:42,0.21065044,7.85E-06
28-01-2021 23:47,0.52204444,8.04E-06
28-01-2021 23:52,0.81670759,8.26E-06
28-01-2021 23:57,2.02428345,1.00E-05
29-01-2021 00:02,1.33511657,8.81E-06
29-01-2021 00:07,0.83354839,8.29E-06
29-01-2021 00:12,-0.34395357,7.60E-06
29-01-2021 00:17,0.45105693,8.01E-06
29-01-2021 00:22,1.29378107,8.79E-06
29-01-2021 00:27,-0.49583963,7.55E-06
29-01-2021 00:32,0.74766734,8.24E-06
29-01-2021 00:37,-0.51221272,7.54E-06
29-01-2021 00:42,-0.31188503,7.62E-06
29-01-2021 00:47,-2.46416924,7.15E-06
29-01-2021 00:52,-0.62144827,7.51E-06
29-01-2021 00:57,-1.08788958,7.38E-06
29-01-2021 01:02,-2.27318209,7.17E-06
29-01-2021 01:07,-0.21321353,7.67E-06
29-01-2021 01:12,1.06346735,8.54E-06
29-01-2021 01:17,0.47429155,8.04E-06
29-01-2021 01:22,-0.21377521,7.67E-06
29-01-2021 01:27,-0.72467539,7.48E-06
29-01-2021 01:32,-1.36135082,7.32E-06
29-01-2021 01:37,2.13756531,1.05E-05
29-01-2021 01:42,-0.12454106,7.72E-06
29-01-2021 01:47,-0.05971235,7.75E-06
29-01-2021 01:52,0.17726829,7.88E-06
29-01-2021 01:57,1.66149957,9.40E-06
29-01-2021 02:02,-0.6600414,7.50E-06
29-01-2021 02:07,-2.05977169,7.20E-06
29-01-2021 02:12,0.74655643,8.23E-06
29-01-2021 02:17,0.13789896,7.82E-06
29-01-2021 02:22,2.5884014,1.18E-05
29-01-2021 02:27,-1.21631928,7.33E-06
29-01-2021 02:32,-0.65604761,7.48E-06
29-01-2021 02:37,-0.72657615,7.46E-06
29-01-2021 02:42,-1.35262699,7.30E-06
29-01-2021 02:47,-0.32548489,7.59E-06
29-01-2021 02:52,1.09283971,8.50E-06
29-01-2021 02:57,-0.80306718,7.43E-06
29-01-2021 03:02,-0.82777724,7.43E-06
29-01-2021 03:07,-0.82539249,7.43E-06
29-01-2021 03:12,1.29550648,8.75E-06
29-01-2021 03:17,0.29089967,7.89E-06
29-01-2021 03:22,0.1038527,7.80E-06
29-01-2021 03:27,-0.04664494,7.72E-06
29-01-2021 03:32,0.24289715,7.88E-06
29-01-2021 03:37,-0.05117437,7.73E-06
29-01-2021 03:42,-1.12831737,7.36E-06
29-01-2021 03:47,0.1288954,7.82E-06
29-01-2021 03:52,-0.02676458,7.74E-06
29-01-2021 03:57,0.27784627,7.91E-06
29-01-2021 04:02,-1.14838192,7.35E-06
29-01-2021 04:07,-0.15183092,7.69E-06
29-01-2021 04:12,1.08346792,8.57E-06
29-01-2021 04:17,-1.72309489,7.24E-06
29-01-2021 04:22,0.02692701,7.77E-06
29-01-2021 04:27,0.46542376,8.03E-06
29-01-2021 04:32,-0.62263601,7.50E-06
29-01-2021 04:37,-0.80169727,7.44E-06
29-01-2021 04:42,0.10784867,7.81E-06
29-01-2021 04:47,-0.32477993,7.60E-06
29-01-2021 04:52,1.40666413,8.93E-06
29-01-2021 04:57,1.44680811,8.99E-06
29-01-2021 05:02,-0.12129887,7.69E-06
29-01-2021 05:07,-1.19228446,7.34E-06
29-01-2021 05:12,0.15767819,7.82E-06
29-01-2021 05:17,-0.50029579,7.53E-06
29-01-2021 05:22,0.44388172,7.99E-06
29-01-2021 05:27,0.20578826,7.84E-06
29-01-2021 05:32,0.46921245,8.00E-06
29-01-2021 05:37,-0.33547422,7.58E-06
29-01-2021 05:42,0.47677445,8.00E-06
29-01-2021 05:47,-0.61904593,7.48E-06
29-01-2021 05:52,1.35692046,8.82E-06
29-01-2021 05:57,1.1598945,8.58E-06
29-01-2021 06:02,1.13675093,8.54E-06
29-01-2021 06:07,1.12720505,8.53E-06
29-01-2021 06:12,-0.08125832,7.67E-06
29-01-2021 06:17,-0.18622374,7.63E-06
29-01-2021 06:22,-0.71437881,7.44E-06
29-01-2021 06:27,0.97142771,8.36E-06
29-01-2021 06:32,-1.09890775,7.33E-06
