timestamp,value,probability,anomaly_tag
1710010200,9.8,0.9600000000000002,1
1710010500,9.9,0.9800000000000001,1
1710010800,10.0,1.0,1
1710011100,10.1,1.0,1
1710011400,10.2,1.0,1
1710011700,10.3,1.0,1
1710012000,10.4,1.0,1
1710012300,10.5,1.0,1
1710012600,10.6,1.0,1
1710012900,10.7,1.0,1
1710013200,10.8,1.0,1
1710013500,10.9,1.0,1
1710013800,11.0,1.0,1
1710014100,11.1,1.0,1
1710014400,11.2,1.0,1
1710014700,4.962405826278533,0.0,0
1710015000,4.631958401875436,0.0,0
1710015300,4.818518188107123,0.0,0
1710015600,5.096344388629919,0.0,0
1710015900,5.001827612092049,0.0,0
1710016200,5.569732481264794,0.0,0
1710016500,4.109061218930058,0.0,0
1710016800,4.179872780950747,0.0,0
1710017100,4.86514075886439,0.0,0
1710017400,5.3248776369228725,0.0,0
1710017700,5.455493096181588,0.0,0
1710018000,4.654093759563969,0.0,0
1710018300,3.445374624713054,0.0,0
1710018600,4.672253331048511,0.0,0
1710018900,5.2350824032415275,0.0,0
1710019200,4.990814090496203,0.0,0
1710019500,5.347574899760653,0.0,0
1710019800,5.717942900998695,0.0,0
1710020100,4.904882256183818,0.0,0
1710020400,4.734030649285094,0.0,0
1710020700,4.46911837158386,0.0,0
1710021000,4.176859314241186,0.0,0
1710021300,4.0318631612739555,0.0,0
1710021600,4.59855635680405,0.0,0
1710021900,5.623942812437646,0.0,0
1710022200,5.406755522803562,0.0,0
1710022500,4.7072531551125785,0.0,0
1710022800,-1.0,1.0,1
1710023100,-1.1,1.0,1
1710023400,-1.2,1.0,1
1710023700,-1.3,1.0,1
1710024000,-1.4,1.0,1
1710024300,-1.5,1.0,1
1710024600,-1.6,1.0,1
1710024900,-1.7000000000000002,1.0,1
1710025200,-1.8,1.0,1
1710025500,-1.9,1.0,1
1710025800,-2.0,1.0,1
1710026100,-2.1,1.0,1
1710026400,-2.2,1.0,1
1710026700,-2.3,1.0,1
1710027000,-2.4000000000000004,1.0,1
1710027300,-2.5,1.0,1
1710027600,-2.6,1.0,1
1710027900,-2.7,1.0,1
1710028200,-2.8,1.0,1
1710028500,-2.9000000000000004,1.0,1
1710028800,-3.0,1.0,1
1710029100,-3.1,1.0,1
1710029400,-3.2,1.0,1
1710029700,-3.3000000000000003,1.0,1
1710030000,-3.4000000000000004,1.0,1
1710030300,5.4452572232055845,0.0,0
1710030600,5.179575548243895,0.0,0
1710030900,5.01920248943946,0.0,0
1710031200,4.54794927779229,0.0,0
1710031500,6.208032348515974,0.0,0
1710031800,5.081921198649643,0.0,0
1710032100,4.7808070692127345,0.0,0
1710032400,5.110808183518945,0.0,0
1710032700,4.191724226282182,0.0,0
1710033000,4.417031576893609,0.0,0
1710033300,4.371853410390837,0.0,0
1710033600,5.321991651516372,0.0,0
1710033900,5.711422492797798,0.0,0
1710034200,5.43137198639904,0.0,0
1710034500,5.59762861148349,0.0,0
1710034800,4.545922946858323,0.0,0
1710035100,4.806392096694719,0.0,0
1710035400,4.849500190126972,0.0,0
1710035700,5.2735326632489645,0.0,0
1710036000,6.299001406940651,0.0,0
1710036300,-1.0,1.0,1
1710036600,-1.1,1.0,1
1710036900,-1.2,1.0,1
1710037200,-1.3,1.0,1
1710037500,-1.4,1.0,1
1710037800,-1.5,1.0,1
1710038100,-1.6,1.0,1
1710038400,-1.7000000000000002,1.0,1
1710038700,-1.8,1.0,1
1710039000,-1.9,1.0,1
1710039300,-2.0,1.0,1
1710039600,-2.1,1.0,1
1710039900,-2.2,1.0,1
1710040200,-2.3,1.0,1
1710040500,-2.4000000000000004,1.0,1
1710040800,-2.5,1.0,1
1710041100,-2.6,1.0,1
1710041400,-2.7,1.0,1
1710041700,-2.8,1.0,1
1710042000,-2.9000000000000004,1.0,1
1710042300,-3.0,1.0,1
1710042600,-3.1,1.0,1
1710042900,-3.2,1.0,1
1710043200,-3.3000000000000003,1.0,1
1710043500,-3.4000000000000004,1.0,1
1710043800,5.034207874938251,0.0,0
1710044100,5.161155367317954,0.0,0
1710044400,5.32297764742978,0.0,0
1710044700,5.643504402385881,0.0,0
1710045000,4.37311448358738,0.0,0
1710045300,3.820186046374399,0.0,0
1710045600,4.867247825848537,0.0,0
1710045900,9.0,0.8,1
1710046200,9.1,0.82,1
1710046500,9.2,0.8399999999999999,1
1710046800,9.3,0.8600000000000001,1
1710047100,9.4,0.8800000000000001,1
1710047400,9.5,0.9,1
1710047700,9.6,0.9199999999999999,1
1710048000,9.7,0.9399999999999998,1
1710048300,9.8,0.9600000000000002,1
1710048600,9.9,0.9800000000000001,1
1710048900,10.0,1.0,1
1710049200,10.1,1.0,1
1710049500,10.2,1.0,1
1710049800,10.3,1.0,1
1710050100,10.4,1.0,1
1710050400,10.5,1.0,1
1710050700,10.6,1.0,1
1710051000,10.7,1.0,1
1710051300,10.8,1.0,1
1710051600,10.9,1.0,1
1710051900,11.0,1.0,1
1710052200,11.1,1.0,1
1710052500,11.2,1.0,1
1710052800,11.3,1.0,1
1710053100,11.4,1.0,1
1710053400,11.5,1.0,1
1710053700,11.6,1.0,1
1710054000,11.7,1.0,1
1710054300,4.833912020066648,0.0,0
1710054600,4.899726971728153,0.0,0
1710054900,5.16954797029298,0.0,0
1710055200,5.2945849709829504,0.0,0
1710055500,5.4409266716298905,0.0,0
1710055800,5.108612935222224,0.0,0
1710056100,-1.0,1.0,1
1710056400,-1.1,1.0,1
1710056700,-1.2,1.0,1
1710057000,-1.3,1.0,1
1710057300,-1.4,1.0,1
1710057600,-1.5,1.0,1
1710057900,-1.6,1.0,1
1710058200,-1.7000000000000002,1.0,1
1710058500,-1.8,1.0,1
1710058800,-1.9,1.0,1
1710059100,-2.0,1.0,1
1710059400,-2.1,1.0,1
1710059700,-2.2,1.0,1
1710060000,-2.3,1.0,1
1710060300,-2.4000000000000004,1.0,1
1710060600,-2.5,1.0,1
1710060900,-2.6,1.0,1
1710061200,-2.7,1.0,1
1710061500,-2.8,1.0,1
1710061800,-2.9000000000000004,1.0,1
1710062100,-3.0,1.0,1
1710062400,-3.1,1.0,1
1710062700,-3.2,1.0,1
1710063000,-3.3000000000000003,1.0,1
1710063300,-3.4000000000000004,1.0,1
1710063600,-3.5,1.0,1
1710063900,4.221900831226492,0.0,0
1710064200,5.239812771051585,0.0,0
1710064500,4.609185863724902,0.0,0
1710064800,5.742969842860181,0.0,0
1710065100,5.012762946041637,0.0,0
1710065400,5.144451907693141,0.0,0
1710065700,6.561009868508237,0.0,0
1710066000,5.45200497266272,0.0,0
1710066300,5.228695030929667,0.0,0
1710066600,4.916926409609736,0.0,0
1710066900,4.265421058226381,0.0,0
1710067200,4.8745860456283845,0.0,0
1710067500,4.48968772747442,0.0,0
1710067800,6.001942702610844,0.0,0
1710068100,5.2368029178937885,0.0,0
1710068400,5.717978891987391,0.0,0
1710068700,4.634130257408371,0.0,0
1710069000,4.529061012150656,0.0,0
1710069300,-1.0,1.0,1
1710069600,-1.1,1.0,1
1710069900,-1.2,1.0,1
1710070200,-1.3,1.0,1
1710070500,-1.4,1.0,1
1710070800,-1.5,1.0,1
1710071100,-1.6,1.0,1
1710071400,-1.7000000000000002,1.0,1
1710071700,-1.8,1.0,1
1710072000,-1.9,1.0,1
1710072300,-2.0,1.0,1
1710072600,-2.1,1.0,1
1710072900,-2.2,1.0,1
1710073200,-2.3,1.0,1
1710073500,-2.4000000000000004,1.0,1
1710073800,-2.5,1.0,1
1710074100,-2.6,1.0,1
1710074400,-2.7,1.0,1
1710074700,-2.8,1.0,1
1710075000,-2.9000000000000004,1.0,1
1710075300,-3.0,1.0,1
1710075600,-3.1,1.0,1
1710075900,-3.2,1.0,1
1710076200,-3.3000000000000003,1.0,1
1710076500,-3.4000000000000004,1.0,1
1710076800,-3.5,1.0,1
1710077100,-3.6,1.0,1
1710077400,-3.7,1.0,1
1710077700,-3.8000000000000003,1.0,1
1710078000,5.388968260306315,0.0,0
1710078300,5.433428814696663,0.0,0
1710078600,9.0,0.8,1
1710078900,9.1,0.82,1
1710079200,9.2,0.8399999999999999,1
1710079500,9.3,0.8600000000000001,1
1710079800,9.4,0.8800000000000001,1
1710080100,9.5,0.9,1
1710080400,9.6,0.9199999999999999,1
1710080700,9.7,0.9399999999999998,1
1710081000,4.77630010874494,0.0,0
1710081300,5.134810835451131,0.0,0
1710081600,5.559554499123854,0.0,0
1710081900,4.0846062112579435,0.0,0
1710082200,5.757550462056309,0.0,0
1710082500,4.668885112464532,0.0,0
1710082800,6.534919571400952,0.0,0
1710083100,5.925265971540726,0.0,0
1710083400,6.203655732895474,0.0,0
1710083700,5.614437515486878,0.0,0
1710084000,5.35551616952071,0.0,0
1710084300,4.5090806699466155,0.0,0
1710084600,4.997975325553429,0.0,0
1710084900,5.417832468474029,0.0,0
1710085200,5.5731831251423065,0.0,0
1710085500,4.314986531519897,0.0,0
1710085800,4.883804324432169,0.0,0
1710086100,4.95039158849438,0.0,0
1710086400,4.92695149497003,0.0,0
1710086700,4.385487905402477,0.0,0
1710087000,6.1124555398005125,0.0,0
1710087300,4.864109540690101,0.0,0
1710087600,4.424336457965913,0.0,0
1710087900,6.130751783560766,0.0,0
1710088200,5.925946116963313,0.0,0
1710088500,5.0845317481467225,0.0,0
1710088800,3.9389363806622892,0.0,0
1710089100,9.0,0.8,1
1710089400,9.1,0.82,1
1710089700,9.2,0.8399999999999999,1
1710090000,9.3,0.8600000000000001,1
1710090300,9.4,0.8800000000000001,1
1710090600,9.5,0.9,1
1710090900,9.6,0.9199999999999999,1
1710091200,9.7,0.9399999999999998,1
1710091500,9.8,0.9600000000000002,1
1710091800,9.9,0.9800000000000001,1
1710092100,10.0,1.0,1
1710092400,10.1,1.0,1
1710092700,10.2,1.0,1
1710093000,10.3,1.0,1
1710093300,5.30816006394183,0.0,0
1710093600,4.680379496202853,0.0,0
1710093900,4.983491056969618,0.0,0
1710094200,6.0633509580018465,0.0,0
1710094500,4.638672763782932,0.0,0
1710094800,5.2812645536450145,0.0,0
1710095100,5.459648167030814,0.0,0
1710095400,-1.0,1.0,1
1710095700,-1.1,1.0,1
1710096000,-1.2,1.0,1
1710096300,-1.3,1.0,1
1710096600,-1.4,1.0,1
1710096900,-1.5,1.0,1
1710097200,-1.6,1.0,1
1710097500,-1.7000000000000002,1.0,1
1710097800,-1.8,1.0,1
1710098100,-1.9,1.0,1
1710098400,-2.0,1.0,1
1710098700,-2.1,1.0,1
1710099000,-2.2,1.0,1
1710099300,-2.3,1.0,1
1710099600,-2.4000000000000004,1.0,1
1710099900,-2.5,1.0,1
1710100200,-2.6,1.0,1
1710100500,-2.7,1.0,1
1710100800,-2.8,1.0,1
1710101100,-2.9000000000000004,1.0,1
1710101400,-3.0,1.0,1
1710101700,-3.1,1.0,1
1710102000,-3.2,1.0,1
1710102300,-3.3000000000000003,1.0,1
1710102600,-3.4000000000000004,1.0,1
1710102900,-3.5,1.0,1
1710103200,-3.6,1.0,1
1710103500,-3.7,1.0,1
1710103800,5.736159934330584,0.0,0
1710104100,4.427562951352207,0.0,0
1710104400,4.427837232188181,0.0,0
1710104700,-1.0,1.0,1
1710105000,-1.1,1.0,1
1710105300,-1.2,1.0,1
1710105600,-1.3,1.0,1
1710105900,-1.4,1.0,1
1710106200,-1.5,1.0,1
1710106500,-1.6,1.0,1
1710106800,-1.7000000000000002,1.0,1
1710107100,-1.8,1.0,1
1710107400,-1.9,1.0,1
1710107700,-2.0,1.0,1
1710108000,-2.1,1.0,1
1710108300,-2.2,1.0,1
1710108600,-2.3,1.0,1
1710108900,-2.4000000000000004,1.0,1
1710109200,-2.5,1.0,1
1710109500,-2.6,1.0,1
1710109800,-2.7,1.0,1
1710110100,-2.8,1.0,1
1710110400,-2.9000000000000004,1.0,1
1710110700,4.711878575511789,0.0,0
1710111000,5.428451667771519,0.0,0
1710111300,-1.0,1.0,1
1710111600,-1.1,1.0,1
1710111900,-1.2,1.0,1
1710112200,-1.3,1.0,1
1710112500,-1.4,1.0,1
1710112800,-1.5,1.0,1
1710113100,-1.6,1.0,1
1710113400,-1.7000000000000002,1.0,1
1710113700,-1.8,1.0,1
1710114000,-1.9,1.0,1
1710114300,-2.0,1.0,1
1710114600,-2.1,1.0,1
1710114900,-2.2,1.0,1
1710115200,-2.3,1.0,1
1710115500,-2.4000000000000004,1.0,1
1710115800,3.831268017641917,0.0,0
1710116100,5.47023126908874,0.0,0
1710116400,4.909498627636067,0.0,0
1710116700,4.857800497363904,0.0,0
1710117000,5.695874747173583,0.0,0
1710117300,4.7738514647516626,0.0,0
1710117600,5.245007098636867,0.0,0
1710117900,4.997180357335896,0.0,0
1710118200,4.665631325537551,0.0,0
1710118500,4.3615794588793415,0.0,0
1710118800,9.0,0.8,1
1710119100,9.1,0.82,1
1710119400,9.2,0.8399999999999999,1
1710119700,9.3,0.8600000000000001,1
1710120000,9.4,0.8800000000000001,1
1710120300,9.5,0.9,1
1710120600,9.6,0.9199999999999999,1
1710120900,9.7,0.9399999999999998,1
1710121200,9.8,0.9600000000000002,1
1710121500,9.9,0.9800000000000001,1
1710121800,10.0,1.0,1
1710122100,10.1,1.0,1
1710122400,10.2,1.0,1
1710122700,10.3,1.0,1
1710123000,10.4,1.0,1
1710123300,10.5,1.0,1
1710123600,4.506129163191153,0.0,0
1710123900,4.901492353027697,0.0,0
1710124200,5.607240718822315,0.0,0
1710124500,3.629511285510596,0.0,0
1710124800,4.197275905273861,0.0,0
1710125100,5.330935562127454,0.0,0
1710125400,5.2425543170080715,0.0,0
1710125700,4.469590727264476,0.0,0
1710126000,4.9260930711139705,0.0,0
1710126300,5.671557766865158,0.0,0
1710126600,4.818650194447088,0.0,0
1710126900,5.134106663797499,0.0,0
1710127200,9.0,0.8,1
1710127500,9.1,0.82,1
1710127800,9.2,0.8399999999999999,1
1710128100,9.3,0.8600000000000001,1
1710128400,9.4,0.8800000000000001,1
1710128700,9.5,0.9,1
1710129000,9.6,0.9199999999999999,1
1710129300,9.7,0.9399999999999998,1
1710129600,9.8,0.9600000000000002,1
1710129900,9.9,0.9800000000000001,1
1710130200,10.0,1.0,1
1710130500,10.1,1.0,1
1710130800,10.2,1.0,1
1710131100,10.3,1.0,1
1710131400,10.4,1.0,1
1710131700,10.5,1.0,1
1710132000,10.6,1.0,1
1710132300,10.7,1.0,1
1710132600,10.8,1.0,1
1710132900,10.9,1.0,1
1710133200,11.0,1.0,1
1710133500,11.1,1.0,1
1710133800,11.2,1.0,1
1710134100,5.5054699549436865,0.0,0
1710134400,4.782370586252042,0.0,0
1710134700,5.214574555594337,0.0,0
1710135000,4.497608552401165,0.0,0
1710135300,5.051643718996205,0.0,0
1710135600,5.383269847668926,0.0,0
1710135900,4.467345196873259,0.0,0
1710136200,5.068921426123329,0.0,0
1710136500,5.7587470264030785,0.0,0
1710136800,4.72210108011712,0.0,0
1710137100,4.51198721132665,0.0,0
1710137400,4.876831835483013,0.0,0
1710137700,5.762378636394934,0.0,0
1710138000,4.5756167958030005,0.0,0
1710138300,4.3149415444905195,0.0,0
1710138600,-1.0,1.0,1
1710138900,-1.1,1.0,1
1710139200,-1.2,1.0,1
1710139500,-1.3,1.0,1
1710139800,-1.4,1.0,1
1710140100,-1.5,1.0,1
1710140400,-1.6,1.0,1
1710140700,-1.7000000000000002,1.0,1
1710141000,-1.8,1.0,1
1710141300,-1.9,1.0,1
1710141600,-2.0,1.0,1
1710141900,-2.1,1.0,1
1710142200,-2.2,1.0,1
1710142500,-2.3,1.0,1
1710142800,-2.4000000000000004,1.0,1
1710143100,-2.5,1.0,1
1710143400,-2.6,1.0,1
1710143700,-2.7,1.0,1
1710144000,-2.8,1.0,1
1710144300,-2.9000000000000004,1.0,1
1710144600,-3.0,1.0,1
1710144900,-3.1,1.0,1
1710145200,5.321346468133058,0.0,0
1710145500,5.228047225065064,0.0,0
1710145800,4.328828399339864,0.0,0
1710146100,-1.0,1.0,1
1710146400,-1.1,1.0,1
1710146700,-1.2,1.0,1
1710147000,-1.3,1.0,1
1710147300,-1.4,1.0,1
1710147600,-1.5,1.0,1
1710147900,-1.6,1.0,1
1710148200,-1.7000000000000002,1.0,1
1710148500,-1.8,1.0,1
1710148800,-1.9,1.0,1
1710149100,-2.0,1.0,1
1710149400,-2.1,1.0,1
1710149700,-2.2,1.0,1
1710150000,-2.3,1.0,1
1710150300,-2.4000000000000004,1.0,1
1710150600,4.744143784932099,0.0,0
1710150900,5.053797350664956,0.0,0
1710151200,4.669585057081812,0.0,0
1710151500,5.566573785309369,0.0,0
1710151800,-1.0,1.0,1
1710152100,-1.1,1.0,1
1710152400,-1.2,1.0,1
1710152700,-1.3,1.0,1
1710153000,-1.4,1.0,1
1710153300,-1.5,1.0,1
1710153600,-1.6,1.0,1
1710153900,-1.7000000000000002,1.0,1
1710154200,-1.8,1.0,1
1710154500,-1.9,1.0,1
1710154800,-2.0,1.0,1
1710155100,-2.1,1.0,1
1710155400,-2.2,1.0,1
1710155700,-2.3,1.0,1
1710156000,-2.4000000000000004,1.0,1
1710156300,-2.5,1.0,1
1710156600,-2.6,1.0,1
1710156900,-2.7,1.0,1
1710157200,-2.8,1.0,1
1710157500,-2.9000000000000004,1.0,1
1710157800,-3.0,1.0,1
1710158100,-3.1,1.0,1
1710158400,-3.2,1.0,1
1710158700,4.484395829780413,0.0,0
1710159000,9.0,0.8,1
1710159300,9.1,0.82,1
1710159600,9.2,0.8399999999999999,1
1710159900,9.3,0.8600000000000001,1
1710160200,9.4,0.8800000000000001,1
1710160500,9.5,0.9,1
1710160800,9.6,0.9199999999999999,1
1710161100,9.7,0.9399999999999998,1
1710161400,9.8,0.9600000000000002,1
1710161700,9.9,0.9800000000000001,1
1710162000,10.0,1.0,1
1710162300,10.1,1.0,1
1710162600,10.2,1.0,1
1710162900,10.3,1.0,1
1710163200,10.4,1.0,1
1710163500,10.5,1.0,1
1710163800,10.6,1.0,1
1710164100,5.685431086384475,0.0,0
1710164400,5.233932091683437,0.0,0
1710164700,4.53657812941142,0.0,0
1710165000,4.698738197540672,0.0,0
1710165300,5.335214579619965,0.0,0
1710165600,-1.0,1.0,1
1710165900,-1.1,1.0,1
1710166200,-1.2,1.0,1
1710166500,-1.3,1.0,1
1710166800,-1.4,1.0,1
1710167100,-1.5,1.0,1
1710167400,-1.6,1.0,1
1710167700,-1.7000000000000002,1.0,1
1710168000,-1.8,1.0,1
1710168300,-1.9,1.0,1
1710168600,-2.0,1.0,1
1710168900,-2.1,1.0,1
1710169200,-2.2,1.0,1
1710169500,9.0,0.8,1
1710169800,9.1,0.82,1
1710170100,9.2,0.8399999999999999,1
1710170400,9.3,0.8600000000000001,1
1710170700,9.4,0.8800000000000001,1
1710171000,9.5,0.9,1
1710171300,9.6,0.9199999999999999,1
1710171600,9.7,0.9399999999999998,1
1710171900,9.8,0.9600000000000002,1
1710172200,9.9,0.9800000000000001,1
1710172500,4.203238091738929,0.0,0
1710172800,5.649907158233754,0.0,0
1710173100,5.041867528099279,0.0,0
1710173400,5.625211689897762,0.0,0
1710173700,5.146179500004425,0.0,0
1710174000,4.724545361867248,0.0,0
1710174300,9.0,0.8,1
1710174600,9.1,0.82,1
1710174900,9.2,0.8399999999999999,1
1710175200,9.3,0.8600000000000001,1
1710175500,9.4,0.8800000000000001,1
1710175800,9.5,0.9,1
1710176100,9.6,0.9199999999999999,1
1710176400,9.7,0.9399999999999998,1
1710176700,9.8,0.9600000000000002,1
1710177000,9.9,0.9800000000000001,1
1710177300,10.0,1.0,1
1710177600,10.1,1.0,1
1710177900,10.2,1.0,1
1710178200,10.3,1.0,1
1710178500,10.4,1.0,1
1710178800,10.5,1.0,1
1710179100,10.6,1.0,1
1710179400,10.7,1.0,1
1710179700,10.8,1.0,1
1710180000,10.9,1.0,1
1710180300,11.0,1.0,1
1710180600,11.1,1.0,1
1710180900,11.2,1.0,1
1710181200,4.314721610341192,0.0,0
1710181500,6.208927136674529,0.0,0
1710181800,5.257598613091941,0.0,0
1710182100,5.2294648506915795,0.0,0
1710182400,4.706543128448656,0.0,0
1710182700,5.178385787408505,0.0,0
1710183000,4.446120433725291,0.0,0
1710183300,5.302291051064109,0.0,0
1710183600,9.0,0.8,1
1710183900,9.1,0.82,1
1710184200,9.2,0.8399999999999999,1
1710184500,9.3,0.8600000000000001,1
1710184800,9.4,0.8800000000000001,1
1710185100,9.5,0.9,1
1710185400,9.6,0.9199999999999999,1
1710185700,9.7,0.9399999999999998,1
1710186000,9.8,0.9600000000000002,1
1710186300,9.9,0.9800000000000001,1
1710186600,10.0,1.0,1
1710186900,10.1,1.0,1
1710187200,10.2,1.0,1
1710187500,10.3,1.0,1
1710187800,10.4,1.0,1
1710188100,10.5,1.0,1
1710188400,10.6,1.0,1
1710188700,10.7,1.0,1
1710189000,10.8,1.0,1
1710189300,10.9,1.0,1
1710189600,11.0,1.0,1
1710189900,11.1,1.0,1
1710190200,11.2,1.0,1
1710190500,11.3,1.0,1
1710190800,11.4,1.0,1
1710191100,11.5,1.0,1
1710191400,11.6,1.0,1
1710191700,5.520708165818777,0.0,0
1710192000,4.77314833941,0.0,0
1710192300,5.874773140139414,0.0,0
1710192600,9.0,0.8,1
1710192900,9.1,0.82,1
1710193200,9.2,0.8399999999999999,1
1710193500,9.3,0.8600000000000001,1
1710193800,9.4,0.8800000000000001,1
1710194100,9.5,0.9,1
1710194400,9.6,0.9199999999999999,1
1710194700,9.7,0.9399999999999998,1
1710195000,9.8,0.9600000000000002,1
1710195300,9.9,0.9800000000000001,1
1710195600,10.0,1.0,1
1710195900,10.1,1.0,1
1710196200,10.2,1.0,1
1710196500,10.3,1.0,1
1710196800,10.4,1.0,1
1710197100,10.5,1.0,1
1710197400,10.6,1.0,1
1710197700,10.7,1.0,1
1710198000,10.8,1.0,1
1710198300,10.9,1.0,1
1710198600,11.0,1.0,1
1710198900,4.690601579694674,0.0,0
1710199200,5.1693245857339605,0.0,0
1710199500,9.0,0.8,1
1710199800,9.1,0.82,1
1710200100,9.2,0.8399999999999999,1
1710200400,9.3,0.8600000000000001,1
1710200700,9.4,0.8800000000000001,1
1710201000,9.5,0.9,1
1710201300,9.6,0.9199999999999999,1
1710201600,9.7,0.9399999999999998,1
1710201900,9.8,0.9600000000000002,1
1710202200,9.9,0.9800000000000001,1
1710202500,10.0,1.0,1
1710202800,10.1,1.0,1
1710203100,10.2,1.0,1
1710203400,10.3,1.0,1
1710203700,10.4,1.0,1
1710204000,10.5,1.0,1
1710204300,10.6,1.0,1
1710204600,10.7,1.0,1
1710204900,10.8,1.0,1
1710205200,10.9,1.0,1
1710205500,11.0,1.0,1
1710205800,11.1,1.0,1
1710206100,11.2,1.0,1
1710206400,11.3,1.0,1
1710206700,11.4,1.0,1
1710207000,11.5,1.0,1
1710207300,11.6,1.0,1
1710207600,5.447936057408642,0.0,0
1710207900,5.664248401572184,0.0,0
1710208200,4.927771301627841,0.0,0
1710208500,4.678803088427646,0.0,0
1710208800,4.9456800306175035,0.0,0
1710209100,-1.0,1.0,1
1710209400,-1.1,1.0,1
1710209700,-1.2,1.0,1
1710210000,-1.3,1.0,1
1710210300,-1.4,1.0,1
1710210600,-1.5,1.0,1
1710210900,-1.6,1.0,1
1710211200,-1.7000000000000002,1.0,1
1710211500,-1.8,1.0,1
1710211800,-1.9,1.0,1
1710212100,-2.0,1.0,1
1710212400,-2.1,1.0,1
1710212700,-2.2,1.0,1
1710213000,-2.3,1.0,1
1710213300,-2.4000000000000004,1.0,1
1710213600,-2.5,1.0,1
1710213900,-2.6,1.0,1
1710214200,-2.7,1.0,1
1710214500,-2.8,1.0,1
1710214800,-2.9000000000000004,1.0,1
1710215100,-3.0,1.0,1
1710215400,-3.1,1.0,1
1710215700,-3.2,1.0,1
1710216000,-3.3000000000000003,1.0,1
1710216300,-3.4000000000000004,1.0,1
1710216600,-3.5,1.0,1
1710216900,-3.6,1.0,1
1710217200,-1.0,1.0,1
1710217500,-1.1,1.0,1
1710217800,-1.2,1.0,1
1710218100,-1.3,1.0,1
1710218400,-1.4,1.0,1
1710218700,-1.5,1.0,1
1710219000,-1.6,1.0,1
1710219300,-1.7000000000000002,1.0,1
1710219600,-1.8,1.0,1
1710219900,-1.9,1.0,1
1710220200,-2.0,1.0,1
1710220500,-2.1,1.0,1
1710220800,-2.2,1.0,1
1710221100,-2.3,1.0,1
1710221400,-2.4000000000000004,1.0,1
1710221700,-2.5,1.0,1
1710222000,-2.6,1.0,1
1710222300,-2.7,1.0,1
1710222600,-2.8,1.0,1
1710222900,-2.9000000000000004,1.0,1
1710223200,-3.0,1.0,1
1710223500,-3.1,1.0,1
1710223800,-3.2,1.0,1
1710224100,9.0,0.8,1
1710224400,9.1,0.82,1
1710224700,9.2,0.8399999999999999,1
1710225000,9.3,0.8600000000000001,1
1710225300,9.4,0.8800000000000001,1
1710225600,9.5,0.9,1
1710225900,9.6,0.9199999999999999,1
1710226200,9.7,0.9399999999999998,1
1710226500,9.8,0.9600000000000002,1
1710226800,9.9,0.9800000000000001,1
1710227100,10.0,1.0,1
1710227400,10.1,1.0,1
1710227700,10.2,1.0,1
1710228000,10.3,1.0,1
1710228300,4.438736778773243,0.0,0
1710228600,5.65158926970502,0.0,0
1710228900,5.220372388040804,0.0,0
1710229200,6.102910206077073,0.0,0
1710229500,4.988348236467361,0.0,0
1710229800,4.818092130299434,0.0,0
1710230100,4.367790548512188,0.0,0
1710230400,4.359318247052484,0.0,0
1710230700,5.570184555184145,0.0,0
1710231000,-1.0,1.0,1
1710231300,-1.1,1.0,1
1710231600,-1.2,1.0,1
1710231900,-1.3,1.0,1
1710232200,-1.4,1.0,1
1710232500,-1.5,1.0,1
1710232800,-1.6,1.0,1
1710233100,-1.7000000000000002,1.0,1
1710233400,-1.8,1.0,1
1710233700,-1.9,1.0,1
1710234000,-2.0,1.0,1
1710234300,-2.1,1.0,1
1710234600,-2.2,1.0,1
1710234900,-2.3,1.0,1
1710235200,-2.4000000000000004,1.0,1
1710235500,-2.5,1.0,1
1710235800,-2.6,1.0,1
1710236100,-2.7,1.0,1
1710236400,-2.8,1.0,1
1710236700,-2.9000000000000004,1.0,1
1710237000,-3.0,1.0,1
1710237300,-3.1,1.0,1
1710237600,-3.2,1.0,1
1710237900,-3.3000000000000003,1.0,1
1710238200,-3.4000000000000004,1.0,1
1710238500,-3.5,1.0,1
1710238800,-3.6,1.0,1
1710239100,6.026368023549155,0.0,0
1710239400,5.049873479394008,0.0,0
1710239700,9.0,0.8,1
1710240000,9.1,0.82,1
1710240300,9.2,0.8399999999999999,1
1710240600,9.3,0.8600000000000001,1
1710240900,9.4,0.8800000000000001,1
1710241200,9.5,0.9,1
1710241500,9.6,0.9199999999999999,1
1710241800,9.7,0.9399999999999998,1
1710242100,9.8,0.9600000000000002,1
1710242400,9.9,0.9800000000000001,1
1710242700,10.0,1.0,1
1710243000,10.1,1.0,1
1710243300,10.2,1.0,1
1710243600,10.3,1.0,1
1710243900,10.4,1.0,1
1710244200,10.5,1.0,1
1710244500,10.6,1.0,1
1710244800,10.7,1.0,1
1710245100,10.8,1.0,1
1710245400,10.9,1.0,1
1710245700,11.0,1.0,1
1710246000,11.1,1.0,1
1710246300,4.719737955925535,0.0,0
1710246600,5.208518225694845,0.0,0
1710246900,5.6981052607729925,0.0,0
1710247200,5.159093316379332,0.0,0
1710247500,5.385158320976931,0.0,0
1710247800,-1.0,1.0,1
1710248100,-1.1,1.0,1
1710248400,-1.2,1.0,1
1710248700,-1.3,1.0,1
1710249000,-1.4,1.0,1
1710249300,3.9139805580364526,0.0,0
1710249600,4.587239679897693,0.0,0
1710249900,5.531481882561032,0.0,0
1710250200,5.138005714257702,0.0,0
1710250500,5.733080331511288,0.0,0
1710250800,6.0497487831634995,0.0,0
